partner_id,country_name,partner_country_status_code,country_type
c86fec32-22be-40a2-a5f0-a289df0785e9,Switzerland,1,domicile
27c8d32f-281d-409b-8fb4-857ee94606e2,Switzerland,1,domicile
341990f8-232a-4de9-aa35-8857cfbbfff0,Switzerland,1,domicile
39e573b2-6f4d-4fc6-b808-31fe446dede0,Switzerland,1,domicile
01d3c0cb-e40c-4fa1-8c31-0dfefb575096,Switzerland,1,domicile
347dffc9-7895-46ef-aa9e-ef974e592c02,Switzerland,1,domicile
2701dcc5-90f6-446e-afc2-dc9cb406d6f6,Switzerland,1,domicile
2992e817-4efe-47e1-8f55-767967f17b16,Switzerland,1,domicile
788b8ec4-a16c-49bf-8c52-faabb8675136,Switzerland,1,domicile
64e2595e-738d-47cc-a3fc-8b999064a96a,Switzerland,1,domicile
671cc995-b66e-4dbe-a8ac-6308001c5833,Switzerland,1,domicile
a9ea7622-fc51-4d46-8f4d-1e654510b8ce,Switzerland,1,domicile
a8f0b536-3347-4225-a5c5-aaf75bd12a90,Switzerland,1,domicile
f0c4a432-a9ae-4f7e-8f22-61dc95ebefc3,Switzerland,1,domicile
ff91649b-47ab-4d85-9cb6-bf342ece9143,Switzerland,1,domicile
522ce3dc-70e8-49bb-bce8-c57c21529fec,Switzerland,1,domicile
9a069bc4-9753-4924-8793-c4752baebbc8,Switzerland,1,domicile
2c94e164-07e3-4d8d-8d66-5408ba56a48a,Switzerland,1,domicile
c2f36b91-09ff-4b4f-8d27-0067134c42a7,Switzerland,1,domicile
c66a6ccc-172d-449b-bc17-2e7f2231b298,Switzerland,1,domicile
498082aa-8783-45ce-88fe-76ba605f8172,Switzerland,1,domicile
ba8003a3-73a0-4053-93c2-c2392f3f57ca,Switzerland,1,domicile
75c87e0a-67c1-44a4-84ee-dc3b4924c610,Switzerland,1,domicile
c6a34bca-384c-453e-9d87-e36ffaeafa1c,Switzerland,1,domicile
fc36b537-e668-480a-8c91-1bd3e0fb0dc2,Switzerland,1,domicile
907bdc8e-0f43-4d0c-afc7-2f3474b52a81,Switzerland,1,domicile
ee577868-2f09-4cde-9253-453711fa0111,Switzerland,1,domicile
513bf975-ff20-4b66-b4c8-bfca34565648,Switzerland,1,domicile
8b4eeba0-7fe2-4279-a747-e613c95e776e,Switzerland,1,domicile
1b307ab7-b4c2-4313-b310-b58a275d93a4,Switzerland,1,domicile
1a35edba-9d78-40df-ac5b-8d6fbd537f7c,Switzerland,1,domicile
8abdb718-28a7-4a75-b317-94f9dbf6381f,Switzerland,1,domicile
a6af010c-aa0f-47c3-99ac-6084935d0f91,Switzerland,1,domicile
87722e2c-7dd7-46c5-a2fe-3e169538888c,Panama,1,domicile
ec5d4da0-bc0d-4da0-9eb5-c43e62a5f8b5,Switzerland,1,domicile
12b513bd-454d-4d6c-9e91-fd7dbc24d8e8,France,1,domicile
a094eea5-becf-4041-a679-c26bcb038d68,France,1,domicile
b161b755-fa3e-42d8-9742-5b52ad4e4bd4,Switzerland,1,domicile
3a2f55a7-0a09-4b3b-a7d1-e38749d27efe,Switzerland,1,domicile
beb9321d-ebb3-4a5e-9d65-9d931d0c8b52,Switzerland,1,domicile
26d77119-2585-4ea9-ba00-ec0c974f7b16,Switzerland,1,domicile
e6ecab49-1f94-4d3a-84f1-f9654ad9a87c,Switzerland,1,domicile
0135c190-c1e6-4f3c-bf71-37e432026b58,Switzerland,1,domicile
ec538498-6e36-41fc-bdb5-03aa60b333f7,Switzerland,1,domicile
0b0a4268-fd19-4270-8fc7-60d1e0010f32,Switzerland,1,domicile
5f237b88-f681-4a4f-9482-f4a551df072a,Germany,1,domicile
f107b5a3-acbe-409d-9ba0-8343dd1e7a7d,Panama,1,domicile
9d68b50e-a4b0-40ba-bba9-e56507dc89c5,Switzerland,1,domicile
0df74ae5-d133-4be1-8509-fedb9bf28902,Switzerland,1,domicile
a243fe91-aea5-4d02-a147-2beb2771a26b,Switzerland,1,domicile
06e7d514-7f66-459d-bfdc-ba8ed1c76b3a,Switzerland,1,domicile
6ab20ac9-46a9-48c8-b723-84a07fdaa394,Switzerland,1,domicile
57389dbd-19fb-4964-bfbc-5c2df15c4d8f,Switzerland,1,domicile
2d5028ba-9214-4af1-92c3-1b4a2735ee5f,Switzerland,1,domicile
158cfce3-b32d-4918-8880-8ed7ca46c65b,Switzerland,1,domicile
007984d4-4d39-4ca3-997a-5818a9df6fa6,USA,1,domicile
d15815a4-9c28-44a2-89ec-0bca2a18dae4,Switzerland,1,domicile
e00713ff-d13f-49e0-8c2c-30b7d5450139,Switzerland,1,domicile
53a903c7-4a74-4fab-b369-e883e48414a2,Switzerland,1,domicile
c293d6f4-dcf8-4086-b07f-d2136d987126,Switzerland,1,domicile
0dfa7d6c-4cb6-4e79-ac6c-94ad35754855,Switzerland,1,domicile
da3d297f-e695-4a1c-a855-820b44c29b4b,Switzerland,1,domicile
3a799ae6-af62-4256-b588-0a2d18d43416,Switzerland,1,domicile
a0659588-3eb0-4017-b705-7c789aeee6ca,Switzerland,1,domicile
43c7e97b-77ee-40b3-9dee-413823538a6e,Panama,1,domicile
3f6060c4-05dc-447a-9d61-ea224506bbdd,Switzerland,1,domicile
d41b49eb-c517-45ba-b342-ea4a2349338f,Switzerland,1,domicile
248e86d8-7ca2-4ea8-8f7e-93669a2d42b7,France,1,domicile
58b6e9f3-ee9b-4344-9774-dccf9ebd9280,Switzerland,1,domicile
0ccd0cae-f6b8-4a26-b354-237d5f1e7a0d,Switzerland,1,domicile
735f33c6-2c86-4b6b-b8b8-dc5d2919fa32,Switzerland,1,domicile
51fc3961-4d4a-4351-8c82-eefd30c695d9,Germany,1,domicile
aa8871ed-78b3-49c7-b3d6-e1f1bfceea7e,Switzerland,1,domicile
346e56e7-7d42-416f-bf45-196a0deb2384,Switzerland,1,domicile
fba6bb9e-b6ae-4a13-9356-91962018a002,Switzerland,1,domicile
72bbe966-8b2f-4fdf-b05e-3bfabe2fd942,Panama,1,domicile
e9c34717-f35b-4081-87db-65770c732e08,Switzerland,1,domicile
1a6206e2-a3cc-4cef-a0c8-13dd90173c67,Switzerland,1,domicile
42d41a03-627a-4ec0-88ec-25843fb1e382,Switzerland,1,domicile
eaf335cc-0061-4efc-a79c-517a2efeb106,Switzerland,1,domicile
e52325c4-e2aa-4630-84cd-6de7754ad0c4,Switzerland,1,domicile
47bc187c-99e5-4fb2-9d59-7cf8437b927f,Switzerland,1,domicile
586ad3e4-6809-4171-82cf-8345e1895fed,Switzerland,1,domicile
b933128f-305c-494b-ae6a-065d89c48398,France,1,domicile
42d7b61c-b0b3-4b6d-8c2a-e6377efa698c,Switzerland,1,domicile
bbf03225-ccea-4524-accf-9a291ecdefc2,Switzerland,1,domicile
e8455a09-e6c4-4325-a9e9-63d66dfb87b6,Switzerland,1,domicile
838d0661-299d-491a-812f-81400eed2952,Switzerland,1,domicile
93e6005a-c45c-46d3-aa97-722aea41ac07,Switzerland,1,domicile
cf31ac66-2897-4c74-98f7-f5dcb92d819c,Switzerland,1,domicile
424a903b-7ea0-4d80-bc84-622403e9fa3d,Switzerland,1,domicile
89c3e4fc-2125-4d1b-8351-d30c5f1b752c,Switzerland,1,domicile
3cc80702-e3de-4892-a643-2fbca049ccf1,Switzerland,1,domicile
bfcbbdf3-79cf-4472-8130-b16ca8e518d6,Switzerland,1,domicile
3d76788f-2501-4f2c-b772-df001233da1a,Switzerland,1,domicile
04c18a1b-171c-4275-846a-5759d164625b,Switzerland,1,domicile
7dd764cc-0f58-4da4-8fe7-e82df7a08181,Switzerland,1,domicile
214bab23-f243-4bca-a3f6-2043bf48baf2,Switzerland,1,domicile
dd879e49-95d2-456c-8cef-5fd7e9efc9ec,Switzerland,1,domicile
fb7e8ddf-205b-464d-b670-23a14c4a6889,Switzerland,1,domicile
d05dfe95-e45c-4f5f-b6f6-dbf56ad46e88,Switzerland,1,domicile
9fb16270-b0b0-4160-b322-b0bd9ef1b0f3,Switzerland,1,domicile
38a15670-953c-478b-9997-87a8cd098a04,Switzerland,1,domicile
a385e214-1824-4ae4-978f-04e8aad4c969,Switzerland,1,domicile
a9029312-93bb-4f8a-b327-ac352da7d9a0,Switzerland,1,domicile
949a7ee7-2705-432a-9fcf-2cafb55008e4,Switzerland,1,domicile
95625d72-8a7e-43ec-ad20-a6e5f17d3ad1,Switzerland,1,domicile
cd408fb8-23dc-4556-99b5-dd8db89361ae,Switzerland,1,domicile
f2904d42-132f-48bc-8646-3f7e2f89c33c,Germany,1,domicile
091821f7-8771-485c-b28f-c90287276516,Switzerland,1,domicile
aa13ca4d-79e7-4573-bcb0-8457c7a51d0d,Switzerland,1,domicile
8ca07e8e-40e7-4209-9134-ec680826b393,Switzerland,1,domicile
32c91303-f770-41f9-b70d-0d5baf477d65,Switzerland,1,domicile
343faafa-2392-4075-b053-bd85bea5c5fb,Switzerland,1,domicile
b6270376-ea22-413b-930a-c81e17718d6a,Switzerland,1,domicile
5738a52f-01a1-43db-9d71-c8076da86fbb,Switzerland,1,domicile
86966005-53c7-4d2d-9f59-fdedbe725a14,Switzerland,1,domicile
f63a565e-b12e-4dee-aea2-97b1972f4427,Switzerland,1,domicile
b479b461-5dcf-4042-ac87-73b1e87a31c8,Switzerland,1,domicile
befc2c0d-2a8b-473d-bb2e-ad28c8425f3e,Switzerland,1,domicile
a00496a6-58e9-4374-a63f-8532b01a2546,Switzerland,1,domicile
dd9af500-117e-4aaa-bade-92438e4ae248,Switzerland,1,domicile
8ff07433-b2cd-44b7-8c5a-fa7a8a53f15f,Switzerland,1,domicile
3921e9b8-d5d3-4009-9ef5-223a8dbede03,Switzerland,1,domicile
2e6b9b0c-fae2-4e97-b387-d83db931a26e,Switzerland,1,domicile
e9a412ac-a274-4596-ba37-b979350ceb0d,Switzerland,1,domicile
aeccdd38-fef1-4214-bee9-91128ff2a90d,Switzerland,1,domicile
119fcdeb-9156-4705-9973-3729df333d76,Switzerland,1,domicile
daaebb28-673c-4a3e-af05-69f303e69a5d,Switzerland,1,domicile
9adf5b87-550d-4060-bc13-97dad294160a,Switzerland,1,domicile
b0ba4cd0-2c95-4f72-8778-a77c2caed91a,Switzerland,1,domicile
49fcf4e0-e6b1-4412-8aa3-32a7134584d6,Switzerland,1,domicile
1454b53d-cc48-4469-85b6-f0f7ff5258d6,Switzerland,1,domicile
5d9af7e2-f8ff-44c0-b8c7-2e3bd055cc7e,Switzerland,1,domicile
4e822529-8891-463f-aaa1-9821cc186448,Switzerland,1,domicile
0c4b3d3d-6950-4ee4-a2e7-eb6cbcff7162,Switzerland,1,domicile
505efae3-7f76-44ac-869e-b20d7f84b18b,Switzerland,1,domicile
d561109b-4a46-4d15-b6b4-43e2ffa69859,Switzerland,1,domicile
7878ecf6-a462-443a-adb9-a0672dde32d3,Switzerland,1,domicile
45f979ae-9d8a-41c5-be16-508628b57d9d,Switzerland,1,domicile
ba7fcca8-4d8c-4b7e-917c-f5d1b53da24f,Switzerland,1,domicile
87163cb4-de34-41ec-b102-6b67aab5dabb,Switzerland,1,domicile
f3c444de-bddc-40b9-94e4-8fc3cb477ade,Germany,1,domicile
3db495c1-03ca-4bde-9f28-8106a3ee0fde,Switzerland,1,domicile
659afa8d-eeb8-4d93-a076-54189b944c58,Switzerland,1,domicile
6804f0b4-7002-4b5a-a9d9-8a69ab360d23,Switzerland,1,domicile
eddb605d-790a-41a5-842c-b6e3c88d7308,Switzerland,1,domicile
ca761b58-d6c8-42e2-bee3-0c1b58a5ccd4,Switzerland,1,domicile
d3fce899-b180-4d41-812a-28042ccbaceb,Switzerland,1,domicile
28a1437a-70db-4a0f-a627-980dfbeae07e,Switzerland,1,domicile
abd44f93-1401-4b0d-9216-eaf3acbd445b,Germany,1,domicile
22e279ad-45d4-44f5-af93-a41385b8ed4e,Switzerland,1,domicile
3804c036-ea1c-4814-8da7-ea0858e6d82c,Switzerland,1,domicile
5bf55e41-2ce1-4b89-9d86-80d0a4c8734f,Switzerland,1,domicile
2c9d48d4-8857-4772-beb3-92f59706e8ef,Switzerland,1,domicile
8ee9d45f-ed9a-49a2-a67d-b0175fb70a96,Switzerland,1,domicile
4af221c5-ff60-4a39-9367-8d1555c77cf6,Switzerland,1,domicile
1edd9baa-9833-4daa-bd13-9a3f15282c23,Switzerland,1,domicile
890c6a97-8605-4f1a-8626-b6a8362190a1,Switzerland,1,domicile
8451b0fa-dd0c-4ff6-9124-dae84e0aa2c8,Switzerland,1,domicile
da6cf1ae-244c-469a-9f1a-11ddd3eefc30,Germany,1,domicile
eadc9e09-81cc-4ba2-a625-f03b5118eb00,Switzerland,1,domicile
3c7d7491-61f9-4993-b968-bc0ba46dff4f,Switzerland,1,domicile
f729cb02-16ba-4ef0-af85-bddb90533c6c,Switzerland,1,domicile
90a4a58a-c7db-4f5f-a6f3-ec0e5ed9a605,Switzerland,1,domicile
d360ba83-1760-4329-9340-20459b40508e,Switzerland,1,domicile
8ec7b566-02a1-479d-b4a5-8ede73c40665,Switzerland,1,domicile
5c690fd8-3a57-42f7-8a13-692badaf2a15,France,1,domicile
83f6f4cf-5575-4f71-9efd-fc0e79adac84,Switzerland,1,domicile
f3a6a944-0df1-43c6-8e94-c47d3aa2ef65,Switzerland,1,domicile
65f929be-2b22-4629-a9fc-767b34b74d85,Switzerland,1,domicile
95ebf07a-f087-40f8-8462-5e8518e8a416,Switzerland,1,domicile
5d35e477-0f13-48a5-bbb1-f35b7bcf6891,France,1,domicile
807dc066-a4fa-42d3-b88e-c58dc4668f95,Switzerland,1,domicile
2ab163d1-28c5-4145-8af1-b8d9b4a3f791,Panama,1,domicile
60819538-45b5-498b-aa38-26a0b9423b06,Switzerland,1,domicile
6fe02cd4-5d8b-4152-b648-a63de2e01146,Switzerland,1,domicile
d418b24c-22d9-433d-81f5-1770eb22f422,Switzerland,1,domicile
3118109d-dd58-4be3-b468-a193bc04c585,Switzerland,1,domicile
c3d71219-b9f1-410b-ac1d-b74efc789922,Switzerland,1,domicile
a3dc71de-e956-4fae-89fc-10e3e94f0efe,Switzerland,1,domicile
3717b8bc-30b6-44fd-8978-af6d82e7190d,Switzerland,1,domicile
2ebc36de-8ac8-4748-8c9d-3f5164d6630d,Switzerland,1,domicile
832fb6e2-cc8b-4b51-858b-93a009e80348,Switzerland,1,domicile
34592a5e-9bd6-4eee-8381-dffa8a52b0d2,Switzerland,1,domicile
8b54bac4-1410-4eaf-88d4-669945a595f3,Switzerland,1,domicile
0449efd2-0098-4336-b466-3a628ad1e3d4,Switzerland,1,domicile
e4332945-9148-4271-bcb1-29b5ed637fad,Switzerland,1,domicile
971f6f3f-d54c-487a-8604-0f1d7fd72d80,Panama,1,domicile
61413560-f6a9-4814-a91d-0240c686880e,Switzerland,1,domicile
fc85c1f2-c3b7-4370-a767-f70bb9ecb8ba,Switzerland,1,domicile
74801803-8793-4886-b56f-0dcd0f9e2a9b,Switzerland,1,domicile
d091e230-1e2f-40e2-a4cc-c411072141e0,Switzerland,1,domicile
7a4725f9-0504-4ccf-95e4-5cb537c37a30,Switzerland,1,domicile
c0d20d20-a43f-45df-8c35-f9c46735e937,Switzerland,1,domicile
da8ded39-703a-4c03-8287-cd83af80609f,Switzerland,1,domicile
81473e78-58a8-422c-9039-60d9bf98a6ef,Switzerland,1,domicile
9db2723b-b75e-49ea-b72e-f179c1acd8d4,Switzerland,1,domicile
7722461a-70ee-4d98-99da-3c2ff2bc588b,Switzerland,1,domicile
1a698361-f0c6-4b6d-8d65-de1cf7196f4b,Switzerland,1,domicile
0d4c9eac-b243-4467-bacc-002ba2ad185a,Switzerland,1,domicile
665d9853-ce91-48ce-a21f-989759dec678,Switzerland,1,domicile
db489e51-3b96-491f-b599-3fa75749f037,Switzerland,1,domicile
0c827512-6f03-4550-ae7c-e3aa03c7d25d,Switzerland,1,domicile
5b84f6f8-a46e-4344-9fc4-d86998d6ac5d,Switzerland,1,domicile
077398b5-697f-454b-ad0d-4de4a7b451b2,Switzerland,1,domicile
0e95cad6-4ee3-49a7-a1cb-bf3502ffd5b5,Switzerland,1,domicile
c7284566-b272-42c3-91fa-ff20656c0a9f,Switzerland,1,domicile
13d90649-d34f-4435-bed9-45eda2f8c670,France,1,domicile
2b7d731b-02ef-4879-92d7-6d46014d816a,Switzerland,1,domicile
d8e12ec9-8d17-4ffd-b44a-a857d2cce1d1,France,1,domicile
0c4ce8b1-9677-4f72-a617-755b22913459,Switzerland,1,domicile
c83ff408-a553-4976-b1b7-b99a515fde39,Germany,1,domicile
dd512341-d152-44db-b06d-6a9287755818,Panama,1,domicile
a1271cf5-0905-4079-882e-81fdbfaf5389,Switzerland,1,domicile
6ef36191-69e5-47f7-851e-8f9bd0116f69,Panama,1,domicile
3fb79308-72c0-4446-beaa-1efb8b4644d8,Switzerland,1,domicile
6bdef2a5-0142-4db2-ad08-fddbb665a157,Switzerland,1,domicile
2a7a4809-0ef2-40aa-af5b-93daeee1dec3,Switzerland,1,domicile
fda0cbcd-e4b5-4cad-979b-f53f76cbbbc4,Switzerland,1,domicile
ce5a4d5f-4135-42cb-a4f5-bbac8e960b21,Switzerland,1,domicile
09f4a7a5-6702-4f74-8621-ece7bc791273,Switzerland,1,domicile
05e54b69-f95c-4f65-9ed0-6be809d6a1a7,Switzerland,1,domicile
ebb43066-da3a-4b48-ad0a-1e8b83c8b846,Switzerland,1,domicile
a0970ab6-ba62-4ed1-a9da-a6ea869bc7dd,Switzerland,1,domicile
87844903-165e-4c75-a75a-afdc6c94114f,Panama,1,domicile
090438ef-b97f-4dda-a3d5-54055d2e305b,Switzerland,1,domicile
c933c5d5-7d00-49c9-9d61-004a6ab1ef69,Switzerland,1,domicile
4f907cc9-39a3-4d97-91a9-33558538d2ff,Switzerland,1,domicile
59da2dfa-5331-4e0e-94d1-16ade1e10bab,Switzerland,1,domicile
6d82e9ea-6664-475c-a107-348aeaa38569,Switzerland,1,domicile
cd301280-2263-4fd1-88d3-f6bdc4fad4d4,Switzerland,1,domicile
a843729a-2265-4142-a6fd-ca08cd6e71f3,France,1,domicile
c4fc0775-db68-4951-8ff2-0f2ccd595bcf,Switzerland,1,domicile
7327babf-32e6-454c-abbd-716c85fb9e4b,Switzerland,1,domicile
89eb4f0b-a754-4f9a-a39e-163a2e3f0fa1,Switzerland,1,domicile
f96a5df4-2f91-4d7e-9bf4-bb20b3d64a05,Switzerland,1,domicile
8b9900cf-6dec-41e3-a20a-ea73dad89a34,France,1,domicile
19dd0788-37b3-4262-8fad-955eaab6aa94,Switzerland,1,domicile
4b13fd6b-f8a3-42f9-81a0-baa1b8da06d9,Switzerland,1,domicile
f3ae770b-2b01-434c-9310-db4d2a3f81c3,Switzerland,1,domicile
c4e92be0-1d0f-40b6-8111-d91fb1012117,Switzerland,1,domicile
73ced159-293f-4ef0-82a8-bd0d71ae48d5,Switzerland,1,domicile
74f1a5d1-9476-46cd-b312-af50c7bbe8b2,Germany,1,domicile
820296bf-8201-4a2b-99cf-313b4e92c2d4,Switzerland,1,domicile
5a36c356-df74-4949-8030-c602316c1ec2,Switzerland,1,domicile
c5fbfe80-8465-4dc8-ba67-99db4b650d00,Switzerland,1,domicile
342b1c76-f589-4a94-9d2c-90792526c46b,Switzerland,1,domicile
990bde34-7174-432f-bd87-93a85af04032,Switzerland,1,domicile
87bfead9-b1ab-4f52-ad13-701ca254f0e3,Switzerland,1,domicile
b6186e18-7c4f-4441-9527-10569994c0fb,Switzerland,1,domicile
1a4ff65d-8dd1-4096-aa5d-9b73a1684c71,Switzerland,1,domicile
a79f7c0c-b44e-40d6-9df0-570373c235f5,Switzerland,1,domicile
04ccaf5c-952c-4916-9eec-b33c76f037fc,Switzerland,1,domicile
2d056d5e-aad9-4a27-a922-0bfbe2d92e79,Switzerland,1,domicile
1cdb37fe-0f40-44ce-8da3-581b1bd2bd54,Switzerland,1,domicile
9cd49241-8998-4737-be2e-9b8a5b7c72a6,Switzerland,1,domicile
63e0c2db-82fb-47ce-be33-2ece546d0b90,Switzerland,1,domicile
de549b50-7634-4692-a21d-f76353bb86cc,Switzerland,1,domicile
3afb3083-d5d6-4f07-9a96-29d627de3b59,Switzerland,1,domicile
bad5af63-e922-4cfe-ba43-930d7cea5d36,Switzerland,1,domicile
cf051112-7d5f-499c-a258-41057d4a991b,Switzerland,1,domicile
6df858be-1fb3-49ca-9c26-5b391a095b21,Switzerland,1,domicile
dc40721d-a965-40d3-93a6-218fb9e35535,Switzerland,1,domicile
7528ffc9-d0a0-47de-80bf-1aa6a4403edd,Switzerland,1,domicile
7e5ec954-8995-4177-9ee2-568ae6d7431e,Switzerland,1,domicile
25e6036e-bc9e-41b4-93ab-1d468171a456,Switzerland,1,domicile
77968b6f-6c72-452a-86c8-12944c89cf34,Switzerland,1,domicile
e5f4262a-47bc-4552-9335-8fd9786279f4,Switzerland,1,domicile
3ac24b6c-aca9-4026-a3c8-223afbbe8205,Switzerland,1,domicile
aa80bf19-bd0c-4758-8eea-16d6afbc7fed,Switzerland,1,domicile
87b68dc1-20d8-46a6-9c30-e7f182d260f9,Switzerland,1,domicile
f11d1608-2e7f-4d21-9e1c-98e7574e29eb,Switzerland,1,domicile
199e3a0e-0fd4-48a3-b1bc-5a30d3958d3e,Switzerland,1,domicile
e96af0ac-a894-43f1-a6a7-5f72a6d812c4,Switzerland,1,domicile
db290bf3-884b-41ee-9b83-ad4de8f77180,Switzerland,1,domicile
696f52e2-b133-4842-858d-5cfa128d96f4,France,1,domicile
43a6bc7f-6fb4-4a7c-8fb9-0b195ad2ee62,Switzerland,1,domicile
56450221-382a-43a4-aa20-b55ebb1da098,France,1,domicile
1a069b04-4ce0-49d9-a5bd-4bfb0e130acb,Switzerland,1,domicile
32db2d88-efec-4cd2-b12a-024373d8db78,Switzerland,1,domicile
25c7e4ad-7483-4676-83dd-d543a04404a2,Switzerland,1,domicile
e8666817-7841-4914-8d4b-6a659581513d,Switzerland,1,domicile
8d77b490-cb66-4a00-a908-0c1270bd8728,Switzerland,1,domicile
30bbece3-94da-4b62-86ea-bd3495eeb16f,Switzerland,1,domicile
0f9a809b-556a-459d-8884-ab98a18244c0,Switzerland,1,domicile
732de07f-d680-4cd9-9b4b-a2bfdfe61207,Switzerland,1,domicile
41f282bc-50a2-44e6-8693-21315e9ecc54,Switzerland,1,domicile
31720833-6ea5-4a00-9023-15b4d8453678,Switzerland,1,domicile
008b12d9-4cc1-477d-8e13-14d9c7ba2584,Switzerland,1,domicile
6cb0f88c-7b92-4ce8-957d-5b0be3b959fd,Switzerland,1,domicile
2206eded-2a6a-4121-b087-991341059d5a,Switzerland,1,domicile
c1a4e33e-f135-4bbf-8740-b4bd3c3067ad,Switzerland,1,domicile
8c50d8da-24bd-4a78-b7f4-a062268b7c55,Switzerland,1,domicile
023a2c4a-cc9f-4a68-ade9-6bf96f92f083,Switzerland,1,domicile
42c4677c-d127-455e-b5bc-9a212e40d577,Switzerland,1,domicile
77d6705e-8a07-46bf-8b87-73c3940eb79e,Switzerland,1,domicile
cad62768-ba1c-492a-a3dc-de758c191bbc,Switzerland,1,domicile
14f4a9c8-cd9d-427b-a23b-d03c13bb11d4,Switzerland,1,domicile
3906cd17-411b-4475-a682-7faedfc504a8,Panama,1,domicile
6d333f1d-8574-4244-8d4f-d1711603f35b,Switzerland,1,domicile
d5cb702b-1f11-4791-86ca-e8cc8d79bb7d,Switzerland,1,domicile
b6c870ad-7515-4724-bc13-ad1d34acd240,Switzerland,1,domicile
0338fa91-f126-4778-9314-bd56b1fb7c32,Switzerland,1,domicile
25364663-c3a8-4a4b-8275-0c0f2e4f7100,Switzerland,1,domicile
f7afa33e-1d80-41c8-b50d-20c6d16a32ba,Switzerland,1,domicile
0fa6c93e-1633-4b24-a5bb-2b9ed3ab79c4,Switzerland,1,domicile
13b66915-30d6-4619-93aa-f6c704e0f60c,Switzerland,1,domicile
d60e44fa-66c3-413b-ab24-1415d631eee8,Switzerland,1,domicile
65cce6d5-fa60-4682-8f55-2c027c494704,Switzerland,1,domicile
10dba372-325a-45ea-b8ae-f776e5249c6a,Switzerland,1,domicile
c4c84ac0-7d33-4c9a-a286-52ddf6486280,Switzerland,1,domicile
23b6b556-5ea9-473c-bbcd-fcc01b3c019d,Switzerland,1,domicile
a922bee7-4eab-4d97-84e1-9877ad64a9c3,Switzerland,1,domicile
cf664576-37ff-462b-a90f-df7f3d21d488,Switzerland,1,domicile
c0c43349-2f78-4191-acd8-bb4becf5384f,Switzerland,1,domicile
e6927807-395f-42ca-88da-dacc67248426,Switzerland,1,domicile
116b538b-a364-4e73-8177-ef91d132141c,Switzerland,1,domicile
56d5b103-97e2-4e5e-8125-9dcd6ad1dac7,Switzerland,1,domicile
fe891e46-eec7-46ce-bea8-731e08391c2f,Switzerland,1,domicile
53eec5d6-4b48-42ce-bccf-49d198b12163,Switzerland,1,domicile
f111fe98-52bb-406a-b6c3-a8c69683cfa6,Switzerland,1,domicile
19d1ca52-d8a7-4b30-ae62-97d251a4e47f,Switzerland,1,domicile
292c72c1-389f-4f9c-a9e5-2ff0aab5f12e,Switzerland,1,domicile
371f9bee-d755-4daa-9eca-59a371797f2a,Switzerland,1,domicile
9981fb14-c14f-4b19-a89c-4b68982a2a1f,Germany,1,domicile
1238e837-c797-40fe-866a-e42705c61b8d,Switzerland,1,domicile
0227c276-1de4-4347-af5b-2e8c9aa15422,Switzerland,1,domicile
eb1fd772-6c32-4a32-9e3e-0fe98b3c6c2f,Switzerland,1,domicile
f8eae57a-7654-41e9-ae0e-66b72bfbd3e9,Switzerland,1,domicile
8fa7a0cc-15be-4c36-90c1-9b3fed3e9aea,Japan,1,domicile
5a4fc9bf-9ec9-46d5-90ac-87fcf04179d7,Switzerland,1,domicile
cfd85056-2f4a-4e66-87a1-6aab1372eee4,Switzerland,1,domicile
d96d9ca4-59ea-4559-ba1c-fb50da101d1f,Switzerland,1,domicile
63972956-5fdd-4746-b4b6-41debf3007ca,Switzerland,1,domicile
79b01591-0129-47c2-a8d1-f091bdbe02d4,Switzerland,1,domicile
5a263639-43b8-41e8-8aac-0af555f09112,Switzerland,1,domicile
6223ce97-b6d8-46b1-af1a-04ac859ef0e3,Switzerland,1,domicile
159fb09b-0b80-453c-aeb3-0e515e60417c,Switzerland,1,domicile
b52284c2-7bbb-4e0f-b509-da89ab14c123,Switzerland,1,domicile
d1fe20e0-a033-4bf2-a57f-e3bfed941589,Switzerland,1,domicile
ff50280f-c64a-4bca-8189-0790fac06f7f,Switzerland,1,domicile
401b6122-f6a5-44cb-97d1-5d27df7d5288,Switzerland,1,domicile
a4cb7d49-06e5-4ab3-93db-f2c9d6848a3d,Switzerland,1,domicile
07bd5175-dcb5-4651-b7b9-71280f3de0d9,Switzerland,1,domicile
85af58eb-9a1d-467b-959b-b03603346d73,Switzerland,1,domicile
d2ee4560-d7e7-42f9-ad16-0d46b6aac549,Switzerland,1,domicile
4c628404-f155-4e3c-a600-d8fe2c03a32a,Switzerland,1,domicile
8da0afb8-7725-40f9-9d67-93586db80e1e,Switzerland,1,domicile
670685c9-188e-48b6-9094-af40c0b5e8ff,Switzerland,1,domicile
ffc06fed-ccf9-4e66-9ac2-6ee5e3c00bda,Switzerland,1,domicile
e30359f8-7ff1-452a-8274-d5db0999b894,Switzerland,1,domicile
4b5ce40b-4451-4157-90ac-298a1c1275df,Switzerland,1,domicile
95f482d2-88da-4248-bcf4-00e4902310b8,Switzerland,1,domicile
5b5ab207-8d9f-4ea4-ac89-b8fca743b684,Switzerland,1,domicile
3cf42af3-d3e5-4236-acd2-7d1200eac8c5,Switzerland,1,domicile
89153e73-d0b4-4e5f-a9c1-df4f7dccbf9e,Switzerland,1,domicile
a3559f14-d057-4dee-bae2-95672e7cc3ba,Switzerland,1,domicile
57c2d311-6f1b-4090-b7ed-f8084987be6a,France,1,domicile
