partner_id,entity_type,entity_id,relationship_start_date,relationship_end_date,br_type_code,associated_partner_id,partner_class_code
14ca79ba-679d-479e-a806-ea5999f8eb02,BR,a48ea7a3-0e2a-4253-b393-03ad9b5b2b90,2012-10-05,,VP,,
c53c0518-408f-4472-b7c8-5a5447a6f99e,BR,05cbdac5-3a7f-4f66-ab80-6fb416d56a06,2015-09-10,,VP,,
61873b7a-c8bb-44f1-975e-31449df0b9a1,BR,72ad22b7-bc87-4fb4-bfd2-78cd8fc2c1f5,2021-06-27,,VP,,
5a00d936-bcab-4eef-81e3-fc38b282f43c,BR,08449538-7a7a-4162-bdb8-46b90de7e72f,2017-06-07,,VP,,
c0fc6c74-95fe-4455-b0a3-30c5ee0b7e56,BR,fa1ceeee-d71c-4566-ac38-d2427b56381a,2013-08-31,,VP,,
d6bc8f37-2758-4e2a-8166-a39e373110c7,BR,3238095f-ba71-4a7f-a36a-939ffa4d5a0a,2020-02-07,,VP,,
d5bf894c-768c-4709-9fa8-6870852007b3,BR,117b550c-1608-43f2-bc82-b3fbbb11f9c5,2012-01-12,,VP,,
e411268f-94ae-45d7-92f1-5f78624b831c,BR,5a1890fb-7cf7-49a2-9c0c-3cffa4d6c438,2012-01-04,,VP,,
7ae41768-c7c8-4242-bb7a-07a64b46eb2c,BR,558e3218-0463-451a-b78d-dc0c5963f66b,2014-12-12,,VP,,
379a040b-e4e9-42f6-a52b-8d1ec4ddeb54,BR,96cc1e01-e133-4386-88d7-0bfb059a6f3b,2016-07-06,,VP,,
85515156-b1f7-4a56-bd6c-847aae38e629,BR,e55d0337-dfa4-4482-ac33-50c2479cc6ba,2018-12-10,,VP,,
82720aeb-307b-422c-a69f-3d0129252619,BR,7664cba5-357b-4d7f-af63-896a2f227715,2014-10-20,,VP,,
4fc63345-6d6c-4781-abcb-f16dc8a70c42,BR,354e3200-41ab-4dd8-90e9-d32a00158ffe,2012-10-21,,VP,,
6c84553e-dcf0-436e-964a-93256d510e98,BR,356ffde6-1fb9-4654-88c6-a80d58ead9ec,2014-01-22,,VP,,
076bd80a-abcd-4313-b7f7-83baa5fbf590,BR,bb2ecc5c-7669-445e-9b60-25d156a29688,2014-11-15,,VP,,
6e8790a5-bcdf-4cbe-af9d-79a652d982c0,BR,b71fc551-60eb-42a9-a81a-3a2e2005320b,2015-10-18,,VP,,
2113c315-6fa5-4681-87f5-c39f184fe95e,BR,33af1de3-dc2d-4f70-9148-344125a70cdd,2018-02-13,,VP,,
b8f9a2ad-165a-46be-9554-1ce4aeed3999,BR,2aa66a6d-03a3-4416-8c1d-cb0261c2522a,2017-07-23,,VP,,
a8bcb26a-1338-4e06-9fab-6df1295e5dcb,BR,c223a3b5-b9cc-4c84-bb72-8f8f87e82a5d,2016-09-20,,VP,,
bcbc9477-9291-41df-ba95-969485a443fb,BR,2289661a-4ab6-4cd0-a975-53b30b10624d,2020-04-12,,VP,,
89572ff4-154b-4e04-9fa9-79056b20b4b3,BR,3deef9b6-cffa-47ad-9d5e-ce08f1a0c0e5,2015-04-30,,VP,,
22fdd575-c8f0-458e-8fd4-afa936ad219c,BR,61a3df17-9a8a-422f-a634-b3a49f2a29a5,2017-03-14,,VP,,
370866ec-f06f-4397-a76f-ee43f9919641,BR,8f35f275-5abf-4cef-bb54-9e7220b8ddae,2011-06-13,,VP,,
5e9e9a43-4f5c-4321-b8d7-7f7c3dd7421e,BR,e84e111e-33b6-4811-9bb7-583da0a905fd,2021-08-03,,VP,,
eec2a3fe-abc8-4ee8-8c53-8be1d1354aee,BR,49a390bd-8e54-44ae-9abd-ede24eff0485,2014-01-11,,VP,,
c20c1eae-8945-4b5b-a4b8-4fb6463eccde,BR,ec6b81c4-e6b7-4d01-a906-051123958c11,2015-07-29,,VP,,
c1aaff47-3aeb-4c14-8122-9ad7756d1396,BR,3efece4b-ac27-4b05-84a7-4d9dff30ad4a,2014-09-16,,VP,,
bef9e4d2-ea03-466b-bc4c-2a8aab7d3d2d,BR,292bcdae-c40a-4f60-99a4-12e271db15e2,2012-11-07,,VP,,
86d8b5b2-3fd7-4eda-a859-edd9ff41ece6,BR,28bfdbad-c1b3-460c-875b-5aa830af08aa,2011-07-14,,VP,,
4eb5f88c-be6a-45da-9695-2face40f4303,BR,9187f2e3-c946-49a5-af8c-ab7bd01becd9,2018-10-30,,VP,,
77b86998-2e86-4afd-91d4-583686f8cd55,BR,44d48760-c7b5-48e0-a1f3-c0e19df28a90,2014-12-06,,VP,,
f4f97b8e-c50d-4fe7-a696-c02eb8069fa9,BR,322aef6d-cf4d-4fc6-ad72-790afd4d229c,2018-12-15,,VP,,
3aa07087-e248-408b-b451-be9167e4f4b1,BR,093e3d80-e565-4ee2-8513-fc4fb390be5c,2014-12-17,,VP,,
120d6c1e-8a38-4f60-9013-1825669615df,BR,63a42f24-4973-4c19-9d4f-c1834f4322e6,2018-06-09,,VP,,
e4ca644d-12ad-49ff-a838-df532344c27f,BR,561951e5-9f1c-4db7-a06e-8657ad671539,2021-09-02,,VP,,
8fd3a48f-d03a-47b8-bcdb-886c2b602797,BR,ca49f26b-7ea8-4895-8211-e8147610774c,2020-06-25,,VP,,
e4e1a10d-d118-4935-9247-4576459deb55,BR,1704cbdb-bdf8-4514-b42b-ab36e3674aaf,2015-10-19,,VP,,
99a9a572-6b94-4a6c-a699-8f51f760b1be,BR,2eac5386-228b-4370-88b4-e9a058614042,2017-04-17,,VP,,
ce76193b-aad7-43a1-9ffc-f2bb894b9599,BR,bb8a12ff-00a3-4920-ac91-5f29790fa274,2010-11-15,,VP,,
902b4b3e-d34a-4b9b-9534-06d0e49ec480,BR,0499afe2-df91-4832-ab5e-8937c9e3cd76,2020-11-13,,VP,,
88a8d4b3-a13c-4771-89c2-a0622dc179dc,BR,05bfb4f8-054d-47d9-803d-7463cb9862b8,2010-09-12,,VP,,
30b4237a-ef77-48b2-8f39-9ee846ae755d,BR,e8c08a8b-e8c5-4ef9-9665-888538c3b21f,2013-08-29,,VP,,
3752ba40-ec02-425d-9a99-610e670b9b8b,BR,7aa81323-bd83-49ec-8a90-12fbcbf22b93,2010-12-01,,VP,,
e26f83d0-a616-44e6-a090-ffdd2da697d3,BR,a1583c92-ac1b-4d64-94ef-906d40fc0882,2022-01-11,,VP,,
e1a3722c-f07e-4eb0-9495-cd011ab05c96,BR,5b3d1ded-6141-403e-81ab-4f4c376c235a,2012-11-10,,VP,,
926c071d-76a0-408f-b07f-39dcf3cd073a,BR,7d4be389-29d7-4dfa-901c-ec53790b6c5e,2022-07-10,,VP,,
dca669aa-2626-4231-826d-8d9335884a96,BR,d63b2605-a32f-461b-b82a-b467f5f9d437,2014-11-27,,VP,,
1786454b-6987-42cd-a56c-da2f2479f08c,BR,f8d10774-dbd4-4c19-b92e-afbb216c0232,2016-11-24,,VP,,
b0c13647-e664-41a6-92bf-773c16bc6437,BR,cb8ee14b-19e4-47d4-a727-1f83e91a3d77,2022-07-02,,VP,,
f5513e08-3fd5-4941-8a9b-739193f8ca9d,BR,0e2ddf4d-bc40-4748-8a31-3f643c498d34,2011-08-13,,VP,,
3619c0ee-58f9-49be-a408-2c54504f5d0c,BR,cb4074fa-5bee-4e4f-aad2-ff26e1a34d08,2015-06-12,,VP,,
1b03dffa-9f32-4a17-b316-8a378a63807a,BR,74920cf1-0aeb-48d7-9fe9-2e42fbde82fa,2017-10-10,,VP,,
fbd9be95-78df-4fbc-8387-1abced408745,BR,832aa020-5ffe-4e52-a0f1-4f176d77fbbd,2016-08-30,,VP,,
9c77a9eb-161c-4825-aa69-7349d0d552fa,BR,47d6d823-495d-455d-a30d-012e32bcec4a,2020-10-23,,VP,,
60312e28-053c-4e2f-8628-1cff262384f5,BR,cf55b7b4-e62d-4dc5-adb6-4c808a761fad,2022-06-08,,VP,,
72862f56-efbb-46b6-82d6-ddb0a92e4fa1,BR,ed3c6e80-6f36-49f5-b8a2-3712b218e67d,2015-05-15,,VP,,
a94e7402-1db8-4155-92ab-7d1f50f1c54d,BR,a92a14ae-f88c-478d-9eac-f20b42531787,2021-06-26,,VP,,
1cd9f89d-d9ff-49e9-96d1-36b87531e1d4,BR,699c0cd1-8282-4d6a-98d5-c7dc43cb30f5,2012-12-14,,VP,,
a5a23f9b-174d-4aa6-b3ca-7a5902f0f49b,BR,5bb05e19-1805-4799-87bb-e23094612c72,2013-12-29,,VP,,
c86fec32-22be-40a2-a5f0-a289df0785e9,BR,c853564b-b910-45d2-8add-cd41746b9bb0,2018-12-27,,VP,,
27c8d32f-281d-409b-8fb4-857ee94606e2,BR,a0e75f66-f84d-47e4-99a4-48b2ea3df733,2022-11-09,,VP,,
341990f8-232a-4de9-aa35-8857cfbbfff0,BR,3ccdb333-1b9b-4814-b8f2-b2318a887dfa,2012-07-08,,VP,,
39e573b2-6f4d-4fc6-b808-31fe446dede0,BR,d598e3f9-df40-4a42-aa8b-0307ce7a5ad3,2014-10-13,,VP,,
01d3c0cb-e40c-4fa1-8c31-0dfefb575096,BR,103bbbfe-a3e8-4cc2-9c97-ad697b3cff3c,2014-10-25,,VP,,
347dffc9-7895-46ef-aa9e-ef974e592c02,BR,fc5240bd-8d35-469e-a878-84d04f139ab6,2015-01-06,,VP,,
2701dcc5-90f6-446e-afc2-dc9cb406d6f6,BR,9e687213-4b47-4dae-8c80-c7f8fcfe6b7c,2018-12-23,,VP,,
2992e817-4efe-47e1-8f55-767967f17b16,BR,517cf746-53fa-45d6-a801-72d8bc504cc1,2020-06-07,,VP,,
788b8ec4-a16c-49bf-8c52-faabb8675136,BR,9d5044f8-2676-41a0-b9c0-cb4e895d7bea,2013-12-11,,VP,,
64e2595e-738d-47cc-a3fc-8b999064a96a,BR,25774f18-0077-4a6c-b4a4-6884b6d5ba10,2017-12-29,,VP,,
671cc995-b66e-4dbe-a8ac-6308001c5833,BR,bcd5bdcf-405d-41bb-b36d-df59e7cf1888,2014-09-16,,VP,,
a9ea7622-fc51-4d46-8f4d-1e654510b8ce,BR,417fb18c-7d7a-48fa-98a8-22160dfc3d7c,2011-07-10,,VP,,
a8f0b536-3347-4225-a5c5-aaf75bd12a90,BR,8bdfebd1-d9dc-4ff1-9a39-f0b0fa3606c9,2013-05-18,,VP,,
f0c4a432-a9ae-4f7e-8f22-61dc95ebefc3,BR,cae8f817-7e31-405c-bfea-488bade504e9,2020-09-25,,VP,,
ff91649b-47ab-4d85-9cb6-bf342ece9143,BR,4b6d8633-ea6a-449f-8913-bdf72e7eb203,2021-01-22,,VP,,
522ce3dc-70e8-49bb-bce8-c57c21529fec,BR,ff306ee5-b3ea-4556-bc5c-582b6e8ee479,2016-04-16,,VP,,
9a069bc4-9753-4924-8793-c4752baebbc8,BR,7931054c-2d5d-4399-80b1-44a6e5b42473,2014-03-16,,VP,,
2c94e164-07e3-4d8d-8d66-5408ba56a48a,BR,b39b207b-b2de-4cb4-bd33-5d193678860a,2021-02-10,,VP,,
c2f36b91-09ff-4b4f-8d27-0067134c42a7,BR,c20c5712-1f8c-403e-9446-94a947e4ddad,2015-05-16,,VP,,
c66a6ccc-172d-449b-bc17-2e7f2231b298,BR,a6dfa155-5554-44d0-8b94-771d8420b005,2012-09-06,,VP,,
498082aa-8783-45ce-88fe-76ba605f8172,BR,c15a2afa-b541-453b-a52b-e304f14a5a11,2010-09-30,,VP,,
ba8003a3-73a0-4053-93c2-c2392f3f57ca,BR,02f8ae23-563d-4c49-8784-507295d35682,2022-07-20,,VP,,
75c87e0a-67c1-44a4-84ee-dc3b4924c610,BR,b74a665f-8cac-4ed4-ab00-078accacf995,2015-06-21,,VP,,
c6a34bca-384c-453e-9d87-e36ffaeafa1c,BR,202ba061-ef63-44be-abc8-05a883cc8124,2014-08-16,,VP,,
fc36b537-e668-480a-8c91-1bd3e0fb0dc2,BR,14265b20-7a8a-4805-9c56-c4133a569d4c,2014-05-15,,VP,,
907bdc8e-0f43-4d0c-afc7-2f3474b52a81,BR,21ec5fb6-84bf-453d-92c1-ae935a576f79,2018-11-17,,VP,,
ee577868-2f09-4cde-9253-453711fa0111,BR,ddd2aac6-37a6-46bf-b5f2-328bab3b40da,2014-09-12,,VP,,
513bf975-ff20-4b66-b4c8-bfca34565648,BR,e7121cfc-c6db-45b7-9a83-2188d803d767,2013-04-16,,VP,,
8b4eeba0-7fe2-4279-a747-e613c95e776e,BR,2325d2da-b46c-4e89-9337-3b0473ad0d4d,2010-09-14,,VP,,
1b307ab7-b4c2-4313-b310-b58a275d93a4,BR,18c96fd9-7e72-42bf-99f9-8c29d147a37f,2010-11-06,,VP,,
1a35edba-9d78-40df-ac5b-8d6fbd537f7c,BR,9a7891dc-59ba-49e9-9795-970fa152907a,2012-12-24,,VP,,
8abdb718-28a7-4a75-b317-94f9dbf6381f,BR,b7a8516f-2c97-490b-b598-d73729df1770,2013-03-22,,VP,,
a6af010c-aa0f-47c3-99ac-6084935d0f91,BR,e558eef5-3e4c-4de7-9caf-3426ae4d50ac,2018-06-25,,VP,,
87722e2c-7dd7-46c5-a2fe-3e169538888c,BR,834f5882-7db2-4d08-bbaf-7e392720940f,2018-11-05,,VP,,
ec5d4da0-bc0d-4da0-9eb5-c43e62a5f8b5,BR,a4dc4bc2-823c-46e1-973d-650a201a3f75,2014-09-21,,VP,,
12b513bd-454d-4d6c-9e91-fd7dbc24d8e8,BR,332a0e79-64b4-4f8b-ae9e-86eb3ce6ba98,2021-06-06,,VP,,
a094eea5-becf-4041-a679-c26bcb038d68,BR,f9f5e497-10ab-490f-a9f6-a23defc20753,2013-09-12,,VP,,
b161b755-fa3e-42d8-9742-5b52ad4e4bd4,BR,8a083aa8-3bd0-4a62-b7ff-508e13596b3e,2011-09-12,,VP,,
3a2f55a7-0a09-4b3b-a7d1-e38749d27efe,BR,edca101e-c592-4286-8a1c-ea15b4aec51b,2016-12-23,,VP,,
beb9321d-ebb3-4a5e-9d65-9d931d0c8b52,BR,363c5559-fa70-4f4f-b55c-2672b8aebc84,2021-02-10,,VP,,
26d77119-2585-4ea9-ba00-ec0c974f7b16,BR,b3c625aa-dfb2-4818-a74b-f02239a0bd10,2012-09-04,,VP,,
e6ecab49-1f94-4d3a-84f1-f9654ad9a87c,BR,1ea6ba8a-bd89-458d-b443-a4c39ec6a35d,2014-03-18,,VP,,
0135c190-c1e6-4f3c-bf71-37e432026b58,BR,3844ae5c-597b-4071-822d-902cf3199129,2020-04-30,,VP,,
ec538498-6e36-41fc-bdb5-03aa60b333f7,BR,b31e9da1-6c64-442a-b0b0-147693ac3aaa,2019-10-19,,VP,,
0b0a4268-fd19-4270-8fc7-60d1e0010f32,BR,e6465887-0e69-4048-9fb5-4a534d30dd9a,2011-04-23,,VP,,
5f237b88-f681-4a4f-9482-f4a551df072a,BR,c61be261-3c91-4df8-8505-c611433cb58e,2020-01-03,,VP,,
f107b5a3-acbe-409d-9ba0-8343dd1e7a7d,BR,03e77667-e76e-4a75-8070-8133f56de47c,2015-03-10,,VP,,
9d68b50e-a4b0-40ba-bba9-e56507dc89c5,BR,882e9b85-f9ca-49fc-8117-40e7d1066671,2016-07-08,,VP,,
0df74ae5-d133-4be1-8509-fedb9bf28902,BR,393c2334-aabb-4036-bb31-2c6b65f01be9,2015-08-03,,VP,,
a243fe91-aea5-4d02-a147-2beb2771a26b,BR,a52344b1-7590-42ac-b855-0cb3b8358590,2014-04-15,,VP,,
06e7d514-7f66-459d-bfdc-ba8ed1c76b3a,BR,72c5a67f-8334-476d-97c1-c74b58ac9704,2021-09-08,,VP,,
6ab20ac9-46a9-48c8-b723-84a07fdaa394,BR,0ffa6366-531b-4f82-89bc-932803eb54e3,2017-10-10,,VP,,
57389dbd-19fb-4964-bfbc-5c2df15c4d8f,BR,1cffd759-795c-4c75-a764-fecee2d1433f,2011-04-13,,VP,,
2d5028ba-9214-4af1-92c3-1b4a2735ee5f,BR,f8b33b9d-6a2c-430f-87de-f5d023ff3cb1,2019-09-18,,VP,,
158cfce3-b32d-4918-8880-8ed7ca46c65b,BR,3188190a-0004-4c80-8b83-46544093f295,2015-05-30,,VP,,
007984d4-4d39-4ca3-997a-5818a9df6fa6,BR,94318ae9-ecfd-4a9f-bb51-b8f82c387262,2021-07-22,,VP,,
d15815a4-9c28-44a2-89ec-0bca2a18dae4,BR,5128db52-e5d7-4a76-8f86-bb1d59610a35,2017-07-06,,VP,,
e00713ff-d13f-49e0-8c2c-30b7d5450139,BR,93ae58c5-bb3a-4be3-995e-c75bb3f536c2,2017-01-18,,VP,,
53a903c7-4a74-4fab-b369-e883e48414a2,BR,8679d702-b32b-44aa-aa57-cb53fa203695,2013-11-20,,VP,,
c293d6f4-dcf8-4086-b07f-d2136d987126,BR,3f02baed-03a3-4eba-b204-227c829b3d57,2015-02-21,,VP,,
0dfa7d6c-4cb6-4e79-ac6c-94ad35754855,BR,0caa934b-668a-49a3-ab49-4981e03ea4c3,2011-08-24,,VP,,
da3d297f-e695-4a1c-a855-820b44c29b4b,BR,76c13609-79a4-4252-9fb6-3ce176583d8a,2019-11-02,,VP,,
3a799ae6-af62-4256-b588-0a2d18d43416,BR,e2f72780-2749-45d5-bb38-7affd801a7bb,2012-09-14,,VP,,
a0659588-3eb0-4017-b705-7c789aeee6ca,BR,ced73398-d213-471a-87ce-14d6287c795a,2011-08-29,,VP,,
43c7e97b-77ee-40b3-9dee-413823538a6e,BR,57411edc-a0b9-45ea-9b1e-d6199a6a6323,2017-07-10,,VP,,
3f6060c4-05dc-447a-9d61-ea224506bbdd,BR,e737976a-84ce-496a-a122-8007d8e3c4da,2010-05-19,,VP,,
d41b49eb-c517-45ba-b342-ea4a2349338f,BR,814ed2e4-0739-4929-a766-f3bbd1dcc7c8,2015-08-20,,VP,,
248e86d8-7ca2-4ea8-8f7e-93669a2d42b7,BR,3886697a-d7f9-4cbe-af13-86b9bcb26ae4,2019-10-27,,VP,,
58b6e9f3-ee9b-4344-9774-dccf9ebd9280,BR,b04e5c2e-598f-4a7e-a9ab-294bd483a39f,2021-07-27,,VP,,
0ccd0cae-f6b8-4a26-b354-237d5f1e7a0d,BR,cd882e09-1409-444b-974f-9ae990252ae2,2022-04-24,,VP,,
735f33c6-2c86-4b6b-b8b8-dc5d2919fa32,BR,816ab60f-473d-4882-b701-358dbdfc9999,2011-10-04,,VP,,
51fc3961-4d4a-4351-8c82-eefd30c695d9,BR,6ea23dd4-4268-4a0d-9512-48759b073ecd,2011-03-13,,VP,,
aa8871ed-78b3-49c7-b3d6-e1f1bfceea7e,BR,06ff5b5f-7a84-482c-9945-a6315de9dce0,2019-01-03,,VP,,
346e56e7-7d42-416f-bf45-196a0deb2384,BR,2bbe5794-ee92-47d9-bbdf-d454af773cd2,2011-12-01,,VP,,
fba6bb9e-b6ae-4a13-9356-91962018a002,BR,cbc6c349-2b6b-4270-80ce-786f7d06aca4,2013-02-19,,VP,,
72bbe966-8b2f-4fdf-b05e-3bfabe2fd942,BR,d2e102f9-ccc7-4508-acc9-76a7923067fc,2013-01-13,,VP,,
e9c34717-f35b-4081-87db-65770c732e08,BR,9608acd9-851c-4d3c-b15d-c51cf516b95e,2022-04-23,,VP,,
1a6206e2-a3cc-4cef-a0c8-13dd90173c67,BR,ff7cfb27-10fd-4313-abce-196ac7663179,2010-04-18,,VP,,
42d41a03-627a-4ec0-88ec-25843fb1e382,BR,5c0a2f73-552a-4bd1-bb10-83b5f70acc5d,2015-06-08,,VP,,
eaf335cc-0061-4efc-a79c-517a2efeb106,BR,1ca3e04a-0f19-4eed-9c10-05add0e1a593,2012-06-24,,VP,,
e52325c4-e2aa-4630-84cd-6de7754ad0c4,BR,036cc309-d995-49aa-bc6a-0abfff0ed2e5,2015-06-16,,VP,,
47bc187c-99e5-4fb2-9d59-7cf8437b927f,BR,5b2abc89-30c2-4136-8feb-ed83fbc3af25,2021-07-16,,VP,,
586ad3e4-6809-4171-82cf-8345e1895fed,BR,4a68cd58-fbce-4fda-b6b0-4e1cd6daea51,2015-11-18,,VP,,
b933128f-305c-494b-ae6a-065d89c48398,BR,234c93ff-ff17-4f3f-8c31-9235f3539cff,2021-03-22,,VP,,
42d7b61c-b0b3-4b6d-8c2a-e6377efa698c,BR,39b2cb2a-9d24-407c-989d-a2e5be12ae0e,2012-03-16,,VP,,
bbf03225-ccea-4524-accf-9a291ecdefc2,BR,715561de-0e65-4b73-8120-cbdcf98c38ed,2015-06-16,,VP,,
e8455a09-e6c4-4325-a9e9-63d66dfb87b6,BR,2b20aa5a-0861-4ce2-90c1-1397ec684ccd,2019-11-10,,VP,,
838d0661-299d-491a-812f-81400eed2952,BR,8c306ae1-d52d-4dbe-a42e-d65383c11deb,2022-01-17,,VP,,
93e6005a-c45c-46d3-aa97-722aea41ac07,BR,8cd8cf7a-2d53-4faf-8696-930f53ec7582,2021-09-12,,VP,,
cf31ac66-2897-4c74-98f7-f5dcb92d819c,BR,3c5c234e-c6db-4e57-8a71-eb4b1550323e,2020-12-24,,VP,,
424a903b-7ea0-4d80-bc84-622403e9fa3d,BR,2e5b61e7-197a-49e2-be24-ee13ddaa7adc,2010-03-25,,VP,,
89c3e4fc-2125-4d1b-8351-d30c5f1b752c,BR,f4b0feba-2217-40de-bf8e-1905d1534347,2021-12-07,,VP,,
3cc80702-e3de-4892-a643-2fbca049ccf1,BR,fac3affd-48e7-4da2-802a-abdba153ec50,2019-02-03,,VP,,
bfcbbdf3-79cf-4472-8130-b16ca8e518d6,BR,53af7a78-d815-4b39-8b96-4e699dd7e0fc,2016-11-10,,VP,,
3d76788f-2501-4f2c-b772-df001233da1a,BR,a76acde7-55e9-4036-aab2-d9628fea2ebf,2016-09-22,,VP,,
04c18a1b-171c-4275-846a-5759d164625b,BR,08915fd8-1490-4771-8b00-88a460fea2bc,2018-05-21,,VP,,
7dd764cc-0f58-4da4-8fe7-e82df7a08181,BR,b643e538-cf2d-46fc-9750-560fc78d76c9,2011-01-23,,VP,,
214bab23-f243-4bca-a3f6-2043bf48baf2,BR,76e5b2db-8f3e-4531-959d-170195fc94fe,2011-03-26,,VP,,
dd879e49-95d2-456c-8cef-5fd7e9efc9ec,BR,e9f1dca2-a53b-4851-a183-8722e6510062,2019-09-18,,VP,,
fb7e8ddf-205b-464d-b670-23a14c4a6889,BR,db3b74cb-97fa-4f89-aad4-b69a2fdb1b4e,2022-02-24,,VP,,
d05dfe95-e45c-4f5f-b6f6-dbf56ad46e88,BR,34da138b-eca4-4303-af58-2947f2fb598e,2013-01-01,,VP,,
9fb16270-b0b0-4160-b322-b0bd9ef1b0f3,BR,06f0bcc3-74d1-433f-967f-1a673a2f36dc,2012-05-09,,VP,,
38a15670-953c-478b-9997-87a8cd098a04,BR,8396e90f-f3cf-4bcb-b3ae-2997b5badb80,2010-10-29,,VP,,
a385e214-1824-4ae4-978f-04e8aad4c969,BR,01b49469-8f7a-4b48-8fd2-27ad2929e057,2015-07-13,,VP,,
a9029312-93bb-4f8a-b327-ac352da7d9a0,BR,fc747e4d-aa40-4436-bf18-c4f44a96732a,2012-05-30,,VP,,
949a7ee7-2705-432a-9fcf-2cafb55008e4,BR,c79c61d0-3d36-497a-926d-8216d1a4d0be,2016-03-31,,VP,,
95625d72-8a7e-43ec-ad20-a6e5f17d3ad1,BR,73b4e704-da27-49c9-b629-85be754a168c,2021-05-24,,VP,,
cd408fb8-23dc-4556-99b5-dd8db89361ae,BR,7d641b44-1427-4700-a3bf-a14b4542810a,2010-08-18,,VP,,
f2904d42-132f-48bc-8646-3f7e2f89c33c,BR,7fea75e1-8c98-4178-9842-52d559963a7f,2012-07-10,,VP,,
091821f7-8771-485c-b28f-c90287276516,BR,6c8c8798-6137-4414-b8fd-23769624358d,2015-01-07,,VP,,
aa13ca4d-79e7-4573-bcb0-8457c7a51d0d,BR,ea2d12ca-56fc-47db-8d9c-46fcf72cb92e,2020-01-27,,VP,,
8ca07e8e-40e7-4209-9134-ec680826b393,BR,d8a13401-5054-4302-ac08-9bc0e2f38d54,2022-04-10,,VP,,
32c91303-f770-41f9-b70d-0d5baf477d65,BR,d743bee6-91e2-48ab-9489-a38b7f23929d,2012-01-23,,VP,,
343faafa-2392-4075-b053-bd85bea5c5fb,BR,c8229b99-c6e0-4339-8bef-63a1ad7383c5,2015-09-20,,VP,,
b6270376-ea22-413b-930a-c81e17718d6a,BR,1ebb1ff1-63e4-4ccc-bab2-0fc17356ab8a,2018-03-13,,VP,,
5738a52f-01a1-43db-9d71-c8076da86fbb,BR,abfb1f6c-f5da-45a5-804b-1a7d2c59e6e9,2020-05-23,,VP,,
86966005-53c7-4d2d-9f59-fdedbe725a14,BR,df57b20c-c1a7-407b-b217-7ff8afaf59ec,2019-02-23,,VP,,
f63a565e-b12e-4dee-aea2-97b1972f4427,BR,29c6a1af-cea2-4df5-acb0-4e2263241ea5,2013-05-23,,VP,,
b479b461-5dcf-4042-ac87-73b1e87a31c8,BR,3e1bbb6f-c051-44a5-b84f-db989cb3c897,2016-02-15,,VP,,
befc2c0d-2a8b-473d-bb2e-ad28c8425f3e,BR,5ff59d28-35dc-4be6-9f66-13c633abb13f,2021-08-27,,VP,,
a00496a6-58e9-4374-a63f-8532b01a2546,BR,5e81751d-b1ab-483d-ae4a-eaddc7521370,2016-08-25,,VP,,
dd9af500-117e-4aaa-bade-92438e4ae248,BR,455e53d0-d9e5-49d4-aa57-e60e03a43873,2021-11-18,,VP,,
8ff07433-b2cd-44b7-8c5a-fa7a8a53f15f,BR,8ca2677d-92f5-4915-a490-3b96745a4cc4,2010-07-02,,VP,,
3921e9b8-d5d3-4009-9ef5-223a8dbede03,BR,47efdf5e-2cd5-4074-a3d0-db21446c73a2,2011-06-28,,VP,,
2e6b9b0c-fae2-4e97-b387-d83db931a26e,BR,0bf1f021-c901-4acb-a11d-9bf4f8c7829d,2017-09-27,,VP,,
e9a412ac-a274-4596-ba37-b979350ceb0d,BR,b3bdcf4c-d4de-490b-abf7-db7326dcebcb,2016-08-12,,VP,,
aeccdd38-fef1-4214-bee9-91128ff2a90d,BR,8ae0f654-c50d-4e2e-afa9-b7c1a4bb566c,2022-01-19,,VP,,
119fcdeb-9156-4705-9973-3729df333d76,BR,15f94363-0759-4014-987b-30ba491fbe27,2018-04-21,,VP,,
daaebb28-673c-4a3e-af05-69f303e69a5d,BR,68b443c7-08e2-4abb-ae43-779e63474701,2015-05-28,,VP,,
9adf5b87-550d-4060-bc13-97dad294160a,BR,ec31aad2-0c8d-4f2b-a56f-a19288fb7719,2019-01-03,,VP,,
b0ba4cd0-2c95-4f72-8778-a77c2caed91a,BR,b45449c5-197b-4d58-8cd2-c7d47dba1613,2022-02-25,,VP,,
49fcf4e0-e6b1-4412-8aa3-32a7134584d6,BR,76997e2b-a5fc-4ee9-a125-c5305eebce1c,2018-11-09,,VP,,
1454b53d-cc48-4469-85b6-f0f7ff5258d6,BR,89252e30-b13b-4e75-b7df-e4d08cc0ae68,2019-12-18,,VP,,
5d9af7e2-f8ff-44c0-b8c7-2e3bd055cc7e,BR,0052bbc6-6eed-4127-bd82-29dbc49ffbb6,2016-07-25,,VP,,
4e822529-8891-463f-aaa1-9821cc186448,BR,e0e796f4-e1f4-4555-895a-4d41857a014f,2017-08-05,,VP,,
0c4b3d3d-6950-4ee4-a2e7-eb6cbcff7162,BR,70552db0-730a-4fd0-bb2b-d1b1c6e97cd5,2022-03-19,,VP,,
505efae3-7f76-44ac-869e-b20d7f84b18b,BR,d8d1bc05-d1f1-4022-99f2-21f33c15d9d1,2015-04-05,,VP,,
d561109b-4a46-4d15-b6b4-43e2ffa69859,BR,1ecd30cc-ebe0-4bca-ac1a-6d8714f6b881,2015-08-25,,VP,,
7878ecf6-a462-443a-adb9-a0672dde32d3,BR,1fc1752c-72b4-4308-89fb-0572d19c1320,2022-09-02,,VP,,
