br_id,account_id,relationship_id,relationship_status_code
19b81a5a-deb8-4d3c-b77a-54626098d5fd,6a563071-be56-45b2-be3b-4b931b721fe9,79e15883-5e40-46a4-bd80-d48662edda68,1
7a82b487-a8d2-4e7d-b90d-1e6c2cdde755,1d76f698-c838-4fe2-a099-c617108980e3,7770f195-cd33-437d-8139-7c5b11f36b11,1
558933a7-4e78-4518-8363-87ff81c00339,b2fbd06e-39b7-4062-bab6-2f3792a4520a,0fe9c996-fdd8-4d42-8efc-d3bc2efda2f8,1
3dd81c48-7ea8-4559-a876-39a9020eed86,9ea4a803-b8d7-4b58-9e75-2d6d39db45dc,ea0c9646-3122-4b78-9d5d-a4ea80e9f241,1
316cdf3d-dbfb-4fe9-b539-37a0bad644a6,85d7258d-9dcd-476f-b53a-c7c452db243e,639247ef-a759-4e79-ba23-fb845664c799,1
1b9af99d-e45d-43ba-9e12-37c5998395f6,3a616016-e7cd-45c2-ae3f-c7db1928052c,0e7ffcac-a441-4066-a817-bc9053e57ac8,1
10e6c33d-cd21-4ba9-88e7-d4ff64a6b638,29f8a7d8-5506-4059-86a8-eeabda709dfb,edc9b0b3-f289-4f69-8298-9f680c86979f,1
b567d0e2-09ce-45b6-81eb-68cedf1e175b,543ccfa5-a3c3-46ec-9a39-1aa32351f34f,3bb4cede-34b9-475a-94cc-20f203314e7e,1
2766845b-72b5-4ffb-ae6e-5135ba5ac5bd,055ec83a-e1d9-492d-8f06-f4924cf9fbe4,b687cfe9-e616-4c37-82f2-0bf3420c71d5,1
4fe15ba5-9a56-4a4a-acba-78b173618416,13fe9f39-0840-444b-a975-16b9e511fff0,6a3d766e-ecd9-433d-8d28-dff4910cf9eb,1
46eada20-1ffb-4e25-b7b9-5ceaa0bd7cc0,7bccc3d1-3e7b-47a0-8f8e-24274bd58350,5f020ba1-77eb-4888-aa76-d54f7485dc0a,1
a35c51ca-7ca1-4551-86e9-3bc36761f666,707a55b1-2a65-45fd-a858-c1831564a623,dc31ed37-9910-4d5d-958d-7e4089c5d840,1
40361ad7-01e3-4693-a042-6c59edd00702,a7429465-794f-4632-9154-27fb6046fd4c,b986ee34-b5e3-49a3-bbc5-85d6d9600ee8,1
43515252-4583-4ffc-8c73-c2f7805c8db3,93dd35ba-1e51-460e-94e0-25c9506887d1,9410abc5-1cf4-4a20-942e-0513388dd439,1
560ee459-ec22-4dcf-bc98-6581d8f709cf,d4b67b6e-cd2d-493a-b6a1-092f6457b76d,552bb89d-0ce5-4014-81aa-e761dd526224,1
e0ce21e4-7f02-4fda-9dec-9402888c55c8,b150c65b-ff2b-4252-8fef-44f620b743f8,35e04b9d-f70b-45b3-850d-8e65d0809a78,1
7fcde80b-206d-49f8-b123-f6c5c541ce4d,1c566862-3230-46a0-bf76-b017581bbf9d,7f45e524-dabd-40eb-bbdf-bbf44c7098b4,1
9288d22a-85d0-4904-aedc-5a7bf62e6e93,713d315a-8265-4317-ae44-dbf79aa599f0,5a2f8039-2002-45be-9af6-e064b67b4bce,1
587d6eb0-8298-456a-bc5a-53bf33325ea1,d4eae0f8-cb71-43ed-8819-90e718a6a4cd,9a9c80a5-03b9-4bd5-ae03-8820aba031fb,1
ab613901-f5c0-4888-a39d-fced7e9917c3,df3b4cb0-d101-490d-be22-5bababb5a79b,7860a4ef-444e-4c8d-bee9-e72951c22011,1
ad49f2c4-7888-49d6-8f63-d350a3bdaeb9,0111db74-623d-4f0f-a97f-385c8a64a61b,dcc02038-7e74-48f5-853b-f026b33b02a3,1
469927ee-49d4-42bc-9723-ed37e4f04b4f,4c38e1d0-4257-4736-adba-22be83ffcf64,c1b73f91-a4ab-4afa-a973-b51735386408,1
1a537bf0-620a-47fd-8ef1-e5bee836ddc4,c9d9fe08-80ad-4159-ad19-d6bef7c6b2cf,06b6d584-650d-4fb4-9a95-28086541eadc,1
58787e6d-e0b7-4fbc-8da1-957f096fed57,f3bdac32-d8c7-48d5-ac4e-4ac24125ff51,c83b3864-ee34-411a-af8a-cba30f8244c6,1
de18f1fa-fa8f-4213-9870-984f8c4ffd73,393209b0-facc-4b13-902f-394e46f229d1,12af9478-2c5e-43d2-99f4-320ab1bc44b8,1
de7b7d71-e930-4601-8ea6-7a84b115701d,ff3f5e97-8f8d-47f3-b41b-2d4b49815723,3312cd1e-bd3f-42ed-8c72-6c4abdd5bf00,1
136f38bb-ea52-494d-8483-86da866a1cbf,9baf04f5-794e-43f3-b8fc-a0e1940a8c58,d2985876-ae58-464a-b0b3-b847b97d6be3,1
6e3a8e1e-b7fc-4896-8d9b-2ded1a471671,4fd212e5-3845-4819-a7b5-09a68798c801,d0ec7773-668b-4f4a-946a-637f96603bdb,1
f2872570-5dce-4ed9-9dc7-431dd358bd22,658be45b-e7cd-4ed2-92bc-2d1a4295ccfb,833c141a-3a0e-4023-a1f2-d05a42ca6634,1
f88dd2d9-d2a1-4a2d-a072-a7488121a149,102a2aff-29c5-4306-be71-30961de53de9,ec9ed2b4-f6f5-4d11-8c91-a8e5f86d1935,1
8c0bebd1-e845-40f3-982f-1f2193e48e19,a3a0285c-7c63-405f-b46d-b061d89babd6,5f96c3ee-8683-45fe-b69e-8c45142a2bfa,1
84b5242c-934e-43b4-a052-821d2c4342ad,0881f3e6-93f1-4381-b4ac-5476348df64f,2fed5037-ae93-4552-a20a-a0c9a36894ca,1
1ae3be79-7f14-4d15-83bb-7f60c319306f,086e6619-b4a2-42c4-bf6e-feae21db9579,3b46e223-72cd-4a67-9be0-e97db076f4c2,1
af240463-6b22-45f0-9b4e-8e9d6980e242,50cf7533-8b7c-4a4a-83f2-e2c1bd7389f4,bf526616-812f-4042-a8d9-34ed8d618e8e,1
126639ff-e47e-4b62-9991-3ec997681d46,4b680ea5-d89e-4257-911e-d5ae275723a9,84c27810-e674-48ee-9fea-3493ee09c988,1
5ae63c58-863e-4921-b871-0f6689b5adc1,c1b019ba-63ba-4d4a-ac73-398803b4f512,a991216d-1d46-443a-9d21-c9e13fce3726,1
8ccac9bf-3351-446d-a01f-f2de6e2f1f11,f1aaa1fa-eb16-4df4-a386-3fdce82cb7fe,6a7596b8-b13e-4061-8d48-6a4f9a149b0a,1
83bf6ed8-0d66-4ff6-908c-ff379c236c29,07d14091-235b-472d-8d2c-a11733c63c7c,167f1629-a41d-4fc5-882a-4e73cec180ee,1
22720a7e-a20e-46b1-9cb7-33d73bc4a876,21293a36-f059-44dc-b137-44d058c15c95,a203b681-96a1-48b6-972e-9578a79508fa,1
6c33fc02-8e0c-4b5a-b145-08f35ce3c9fc,b3a03568-34d5-4a57-829e-0951134c29e6,a0baf490-cf70-4f49-9256-2b53babf48f4,1
1b63aa34-018b-47d9-b279-9cebf5778dea,1689dfee-b60a-4d37-9e70-744c8953ffe3,7753cb82-b8fe-4359-ad51-ed5fccccff5f,1
7a184ad3-c679-4d05-b2cf-416f5f82ece8,c8fa6176-31e3-4a3a-bde8-1674b9794acd,e51e9081-8972-4574-b98a-fe2dbb75e38d,1
5d9f832c-26b4-4f38-a12b-6ce21481a25e,8b09bf4c-13c8-4d07-bd6b-ccc0da837b6e,dba70323-38eb-4527-baec-a9328bb5f52c,1
f63658d5-eac7-4d55-8c69-bc09e2bf45b1,2f0e79df-5e80-4919-979d-824e7ebffbf7,5bde5c3a-0a72-4ac0-b450-2fad7ecec67d,1
5961866d-fcba-452f-9647-c3d07a2a8967,358069ff-01ae-4675-b280-c18ef5288a8a,34f8514e-3065-40e2-a4a1-5a357bd40d3c,1
2968ec99-3575-42fd-bd26-677e4f075630,c71270e5-28bb-4514-a1b9-c48e415575ed,515f9482-84ef-4635-88b1-989a73338da8,1
f422e07f-3c1b-4bf5-925f-d13791bb1431,c5ae6368-979d-4984-8f5d-bd39ed51b061,eb06cc6f-bd41-4e0d-9b79-3c68146ca8a7,1
15f95c7a-a0f4-45cf-9e73-10bd41e9a0b2,54777783-8670-4063-a485-25f25f37530a,bf3cc9c2-1743-4a81-a973-c96f2b198ffa,1
f5a83f86-4152-42b2-a3d1-592294b92a76,f9544a40-8438-4b17-8af8-e101baa3720f,fd96fc47-d588-4e2c-b9eb-f495c3c48c3d,1
1ee4e843-11a4-4c0b-8191-db827edb4d34,25c58f60-64f1-471a-bb39-608d2ed15008,8f98cac7-5add-428a-bfd1-e884958c40ed,1
d8bc333d-4a23-4981-b476-9295a4079744,e3402d87-fcc2-4d9b-89be-9f2ad48c024e,4ec96a86-c38d-4970-a693-29535e232d64,1
a5781d6d-a492-4811-bdf6-e1b0676e8e41,27fbc48f-0393-422e-8499-0662fd7e74a0,7497a067-96cb-4e53-9e72-1f5f63b3725d,1
3ad4add7-ecb2-4ce2-b76f-f2ccb98f0007,73f65e2b-54fd-4e28-9506-04d56c0ebdc1,d7ca8c99-39b9-41af-8018-a0aea4a35e77,1
1c1a4fb9-abb4-4c27-acbd-71956ad2c71e,06d5e5c0-b20c-42d2-afe6-3e86b1ac934e,156700a4-23e0-4ecf-b06b-feb44dcaee82,1
71e8c504-1afb-49ea-84b7-b50b6f77fb20,14ce19bb-42cd-4ebc-a398-fda2ea219302,c532999a-05a9-47d3-83bc-9c26ab34d7ff,1
9b4e9c2a-e4a5-4128-ab84-972a3fe5bf04,53dc99c9-b071-4034-96f5-a2ad7e6ce3b2,a89ef5ab-91e5-4d11-b7d0-d5fc9c9cfa61,1
3de467be-54aa-4b0a-93ff-9434d52a3619,060b4834-ee67-4ad1-82f7-8e0f35dfdd63,5a0e996a-c2e9-46e3-8e53-00f940da3f55,1
82db0730-4a81-45a6-beb2-ec2b5a3cc9e3,c0f69790-2f7c-4b01-9927-e281f26eb58f,34beba7b-7522-47d2-9c83-50353a94f577,1
9e8f51db-a3ce-485f-bd37-418d55b3b588,2ec598e4-9385-4c53-8302-e9669286b8f5,e6c3ba32-4d4b-4f0d-88dd-ba5ea60d7bb3,1
7d877f72-ed07-497e-bfc0-33d5bb6442a7,6165559e-24f8-4e77-9f85-579d37cef938,29fb514c-c8d5-4034-bb8c-0a86d76ed7ce,1
28f3ccd2-d572-4b21-b10e-3fe19538f693,132a7d37-2577-4411-8a5e-d297cc9a7111,4a6c50dc-ce81-4580-bb9f-1a4d0afb3814,1
62eca919-b2fe-4c75-a49f-19220f10a479,968af35e-97bf-4664-8a75-5abde66f7341,3d5754b5-3f45-4994-95f8-b4fd8e868779,1
199aec9b-e4f1-407f-8890-e2175da2f460,a6083440-5367-4182-9a0d-a2969a57657e,2927a388-8d9d-434c-b260-534e21eef152,1
c406e1dd-7794-4b6c-b24e-de088fe002b6,189a3a07-18b1-4211-8539-596dfa4b7950,f5915ba7-4531-47da-afc0-da2da6a50ded,1
27625cdb-796d-4e7f-b40a-7ecc612ec74b,24899069-f449-4ae2-8d6a-66df56378053,64569017-476d-4426-9a4f-780ff37926e9,1
6437d16a-552c-4a41-b8f6-d94915588af4,e86afde4-0a39-4c74-936b-d55ebd0c890f,2c869719-89dc-44f5-8a5d-e6f289af8fa2,1
5583bf4a-218a-437e-ac6c-70560811d3a9,b7619863-7ce8-4fa9-a830-7ab0b845add7,5c9379e9-8d14-4b5a-8a06-32e46bc80d48,1
683f1543-4634-4ebc-8ab2-472539e1e673,f97032d0-bd41-4ea4-b54d-07f52ef400e3,9fee21b5-9f4a-471a-b823-d129ac51c300,1
89e10103-6180-4f2d-87bf-c83157f29cd6,517f63f7-34e3-4c04-8926-8889049d3391,535a5bdf-ac24-45b6-bbad-ca5467d780d8,1
549f0c96-f2ed-40ca-8843-52ad3a575b3c,1cfb9947-8275-4e51-8f4d-c569b7cda2b5,636097f2-8f90-4b62-9764-46318ccf54c5,1
d5a03ba4-2a36-4d2b-a88b-de2a41f569e3,9dc21e0d-6211-4009-9ad0-d73c12496ff1,52c8345d-c6ea-4874-8852-80ef91619765,1
23870193-b98c-4c3e-bd36-7dc32c88d9a1,4ef1a5de-7a16-4d20-be10-90b0d8386d74,21fde1f1-7e8a-4f79-9424-679cfb216803,1
b9855797-5356-4bba-896e-a889dab0fd21,09e8438b-18a9-4a49-8a80-87def35b2fe4,fb2310ba-a11b-46a9-aaa7-b13337affdc6,1
cac293e0-dd28-45c6-817a-60364e4f8da1,1114d76f-6c02-4b7d-b210-849a4750f48b,9d8ddb62-d6bb-4521-9ba6-030b5bea23d2,1
ee5371ac-6995-4d17-8fc0-65ca80d317e1,8042b0ec-87ee-4e03-a4cf-da8f66ee2287,a948e95d-541d-45f9-89c6-cc477324ae0b,1
b4c1ecb3-0c2a-4bde-8e7b-95441e79f0d8,2bad6726-b9b2-4896-a2db-c2d90f9a3cb6,4c8d1342-aec2-45fd-835d-539f2a933bee,1
9ad2a21d-cb07-4a4d-8463-cc34c02835ae,35267ccf-f327-4ddd-8aad-45ae32ce4073,0d6db77f-3100-4fce-a85c-f7464e08fb55,1
30d535c9-e25d-412e-aadd-cf99f8f18a76,138966ff-9c7e-482a-aa26-f6756ac4aacf,eb483e39-66f8-476a-953b-a0609dcc8d00,1
869abe1b-fe4f-436f-a0ec-d449d73f916c,fdc32fdd-8a93-4d66-ba71-a984cc858cdb,88b315e4-70b2-4b67-bc9c-5b048aa81e05,1
b8e3a8f5-1acd-46ed-9df9-8ae3299c229b,c2dd89e6-1159-4815-a40e-fddc7a90c0b1,616f84b5-7537-4169-8c51-7f90e854744c,1
0603047a-be37-4e4e-8a2c-cec0c5decf3f,346fdaaa-615c-4e93-abe9-0744b669032f,2182483e-f734-402c-a8a9-3429833fa973,1
432a47c3-459f-4412-a59c-08ae187b01b3,110be33a-4041-407e-8b76-de75b35e2ab8,0cfefab6-67d8-49e3-b136-534898625b29,1
364138d6-6f44-40d6-80b1-22ba827d5891,bed74e2e-0687-4b78-bae6-060b4ff184d6,d1aa9f31-bf32-4a4e-80b9-df857aa158cb,1
cd87c1d6-1c66-4da8-8e07-77a853ae7dff,86390da9-a2d9-44c2-ba1d-b6941be57921,e44e7898-6788-47d2-9029-24c8c9a00f1a,1
b97046b4-b0fb-4a02-82aa-3b160098dc79,3b8ac5d0-3543-4676-9500-7658a94e9431,8e294a10-048b-4de7-b630-c01e5bd9160a,1
86e766a0-0c13-4117-a6b5-b6fee3201c8d,58becbe3-8c93-4e0f-9cae-9cf054c7df1e,ec0326b7-cd77-491e-8cf2-ab951f798657,1
21117b99-c23b-4ae5-8ad2-357918f4b80a,c2c1c485-aaeb-4088-a9e9-8a196088ec6c,5d6f51c8-72c2-4bea-998f-4b266d0ef086,1
53d44e62-337a-4742-9605-83cfc945f1a8,49e1e1cb-95ef-4e7d-9013-2acd4525b37a,09af8fe3-03ce-4a1a-bf54-b5905773ff96,1
1be79cbc-ad85-47ea-a5b6-b2bc8746e848,17df3e2c-2ef3-4f19-9dd2-bd97879aace2,bbbe11b4-5b47-4b52-a9b6-4d301884fa69,1
53234412-afba-4638-8850-62547ec5e0ea,1483c0fc-8aea-4794-af77-7f5c1d31eede,0b766039-2359-4572-8d93-0e66c5adbadb,1
42c41839-f35c-4cbb-8b06-5e00a8633cee,270dfffa-bd13-460b-a6d6-5303d4d36d52,2bc65f5a-8a45-4e95-adc3-f0a7ec57cd5f,1
7ce2370a-1c09-4c28-8f43-a6d8ff2542ad,ef3b0625-a4d9-48be-809d-a4c8ff0a9611,579015b0-f0e8-4610-bbde-bccdb3a96ee8,1
4fabd448-ac57-453f-8514-272668deecb2,28ab7ca0-e152-44c4-a235-9b0d57cc6aa6,bb1721b5-9e0b-46e4-bb6b-0b7cdd958ff1,1
f761a579-a66b-4d8c-8af3-0b07aabf6018,aeb53739-e2ee-48f9-b150-52d02243a42d,98a0ef91-744b-49e7-ba00-49f854c5ed86,1
fc244d69-ba2b-4a5c-918d-79618ffaf689,49cd46cd-2a4c-4613-83d0-5f026e4998fa,2d25d0dd-8ef4-4b44-b4ef-7894a474e8e5,1
1de56272-6404-48c0-a7e6-ee49ecdf703b,6a5d52de-7ec8-4451-9d16-393505612822,2fd4d6f8-7efe-423d-a956-1ee7f434c5a3,1
9a0bc9cd-b5bb-4e0a-bb81-473c3294d988,851659a7-94de-4f94-b1d9-c6b9e5012a59,cddbea43-dd4d-4be5-979f-56e43b038eb7,1
f816ad9b-82e8-46bb-8f70-855244d20ceb,adf826b2-650a-4184-a857-afc3f594714d,14560a6a-d62d-4cf5-b2d9-7de8c5d46775,1
8c4f2398-b1e3-4e4b-a13d-e695b5dd6b30,92f17901-9342-4658-bc88-9de1cf03c8c4,a3faf016-3121-4b6f-81f6-291d69ca059e,1
c3d9f6c9-f756-4008-9cf2-837bb1ad9864,bc1fba9b-f2c9-4d95-b329-a59022c2216d,c0d67e10-7bae-4817-b0a0-e3d7f280ddcf,1
c25e6eb5-7754-4798-b84a-877bfd1ef287,9472b7a3-e4d8-4703-b26c-a37d7d55ca05,5ab81f9a-471b-4671-ac12-af21b7431633,1
f01ea92f-ada7-470e-88e5-8a0a24beaae3,df11a8a8-5567-4093-9bc3-385b16b87ec9,c523daab-8631-42e8-aede-e52f823f1826,1
be4c9d2e-b0e8-46fe-96fa-c707403e7d48,2baa8806-af70-469d-94e5-0b2ca81cd2cb,07c1029f-b1c7-4fe7-9ca8-094828293795,1
88e36bab-8a9d-4d40-9a11-b50355f6f42e,463cce76-5bdb-446d-bb32-48178098a9f8,934d73df-e301-47b9-bae1-49a14ed1cd13,1
407c6c72-41a1-441f-abc7-6678f7a6e3c7,0fc2087a-e30b-4057-9597-71a034a215b7,21977b83-ebae-422e-9c13-eb1fc2768523,1
b99e3c97-275d-4ce4-8dd3-7157f4123fbf,6b613411-f8b8-43ea-8f16-70043a7a49d9,4c62601d-5b2b-46a0-aec2-4baa4fb8b8b1,1
ad3aaa90-f7ce-4a3e-9d4e-ca3cd027512e,fd981d12-e410-4c2a-b352-add33809d028,10782d8e-b266-480a-a5ae-af412bb29072,1
3c4b24bf-076c-4d9e-affb-cd51d672b533,fe24d5d6-a0a6-41f8-a4ea-01fc8b1cacbb,2d7e295d-c0f6-4162-b040-485a315563df,1
63892a33-dfa7-41a9-803d-f1006b670b87,2ece9040-88da-4599-8f38-c2431245c41b,98d54991-8254-457d-8be9-63e7f975f03f,1
d1767d81-3ad0-41c4-9fd3-2896a2bcf115,f084ff06-ca6a-4b2b-b09a-fadcaa2fb8c0,af323d82-391b-40e5-ae48-04dafe72de67,1
1c94d5f7-3ba8-4a72-98fd-584c69fb2a25,19d12b36-2611-4658-a673-2833d6204029,36a372af-0c21-4e90-b045-0e178395af5c,1
fe8eca99-08fc-4b50-b343-d44421d3c8e8,1e3a2457-c51c-4c08-938f-f332e3dc67bd,f721384f-9767-4cc5-bce4-7aacfcf404d7,1
8a77155c-f718-429a-810a-1c7050113671,b9d6473b-35c3-4230-ae2a-65c8bd537313,dfe03b43-1879-4037-877e-b8de7e5131bf,1
f67f28e9-f722-402e-bcb2-cf1338b2e625,32822efd-d741-42fa-9eb7-fa9491790c29,8ad04c8d-9550-4243-8e75-3b3e3e685f6f,1
58e15b28-06c1-41f4-a2dd-33ccdcc8ec6e,45ad8d8d-e23c-4421-b616-eb45de63d98e,a7485b75-7334-40bb-b75e-716d4ea0cf3b,1
d16d29d3-5aa0-4c09-887a-19f00b886a7a,df5df2f6-f696-4cf4-b6b4-5b19eff67bd2,398b4533-2e0b-43f3-a268-e70ae82ed2c2,1
d2f46871-00e1-4a2a-beee-67bfbbd5cac7,e2430fbb-ad27-49ef-8c39-ef6cbcded172,031486ab-006d-4ec4-bb8d-b94143780e62,1
c037e880-62b1-476e-aef2-aef6a9923d08,e447741e-8da1-4b3b-ab4c-d071e4c3e32c,0521623d-bdb3-40e2-85fa-4d19119f3c8a,1
4751b223-e232-47e7-9944-f94afe8dacb4,bcdf5fa3-41e0-4c88-b86e-3514ac3b55a1,bbb32121-1eeb-4c19-b5c2-0f3d469f3b5c,1
eecbfe79-3494-44dd-9442-5400f0590131,e60582f5-1b84-40b1-93aa-e2cf19ba464c,37a9623b-d83c-418c-a270-fbe2a6ab1519,1
f6e908dd-9b1a-49fa-baf7-8538bddb3da2,aa7293da-d69f-42ec-b8db-c7d19c7e2096,796a70a5-3067-47a3-aae6-01b8e3c34d84,1
a0d533ae-edf4-4c76-96ae-a746df6be2e3,12fb6247-d771-4b56-9c33-e731a9fb6687,7f87b0c5-20c8-4fda-8dca-18ba4baff84d,1
be2f094a-2c6c-44e4-9432-15cdb8351775,09cd3b0d-782f-4dc0-af97-94ddd53e8cd3,e6072d06-4908-4aac-b98b-df272787fc25,1
46b6bee6-7c1b-4191-a01f-29a2806d9205,2937ea89-20f2-438c-9979-8b75b213853a,a00e83ac-d660-4474-8f2e-cc8d429be97e,1
72fce256-a3ec-4056-9c02-de66c6ffb314,33c822be-2c48-4579-9f15-1ca1a981ccd1,ea97ea4a-ad82-498b-a0a7-10a9c875147d,1
a5f9b9da-6622-442a-9284-0dc7bc901dad,1bee25a1-680e-4b31-8796-8c36aec83bce,e28681ce-7891-4167-92d6-b5c221fc29b2,1
e2a17e05-f3f2-401c-9f60-97355ef7ff41,2244144d-82e7-4d52-a8f9-066e290f0fb8,883d5e61-eb6a-4e84-b71a-12761b507d0b,1
bb9766d0-2fac-495f-8816-91f1729df1d9,904477f7-6670-49bf-a432-9e3721aaef77,ec6eab31-33a0-4727-9109-cbe855e5f980,1
36d4705a-d710-434c-934f-b34739a38f28,a395b832-7469-4939-8264-bdbd99a4ee9e,ac11e906-425a-430a-8c99-053a950e8f2a,1
44c1d752-cd01-4366-8a1c-dbb2e77fa291,e4d6a13f-fe72-4314-8397-2e8026cbe64d,a3d70f32-9970-4235-a95b-56e4a5f49152,1
bad5debd-3830-4805-a6dd-131fea68129c,748aaf74-75e9-4b4d-a54d-b09e6e73a5d5,fafab9b0-7a64-4d05-b64a-e4c52b282e6b,1
79a287c3-72ba-4a80-a489-300be64360b4,182401de-3e39-4522-b4e5-4ce84eb88944,f32972fe-24e1-43ec-bc47-7e3afb7997f3,1
537dc4e8-d841-4383-88a2-283a7e751797,d1342aa0-4359-457b-bdfb-13af2db8fb9e,85dc2899-e98a-4792-871e-896ba303ac05,1
62e780c5-5b99-46b2-90b7-b0711ce655c7,31a53d9f-80cf-4b9f-a456-70dc75b05e9f,7911fc8b-84cf-4eb6-8d69-5abc39bf7101,1
4c5ede54-25d9-4044-b975-2c61f39ca137,2d3c4657-adb1-4ca8-bd10-326c35ff299f,9c0a6bf2-be24-4efb-95cc-3f642b1028ba,1
78cdfbc5-3a38-4f6e-8bee-896d9b04a94a,461c1b41-1f78-4afc-82f8-2eb318f0fc6a,c769e2a7-0e3b-4401-b972-fe2564063313,1
58f9e393-1c87-4d85-a3fe-dda69d12654d,bbc018e8-77d9-430e-9ca3-52154225eaf8,4b8371c2-d6b9-4152-a034-ed3645c20e2c,1
eb31f4b6-e3b8-454f-a2f6-a47ea8bf7858,bf959e7c-333d-4f80-8a4a-fd17c973a7c9,31af5dce-5761-4e95-9e53-e89c90986d3d,1
fe6d4155-6b2f-49ec-b69a-9d023da90ccf,3ef239b4-4a62-40bf-a533-3cc726c89aff,24008636-7243-479c-90c3-2cd4e2c0efe7,1
ff5902a8-1f68-490e-a122-0cda6f3716f3,3600c031-8c9c-4daf-9254-62abc85fdd71,0be757eb-25b4-4649-8b30-1979bc257683,1
ab95c957-c524-4126-a69b-7f7af391fceb,8486deb0-7e64-4bfb-8221-09c6d7c6f446,0fcc3e0d-9c50-43e5-828e-4ffd82411f85,1
44e4b370-0ae4-4d27-ac15-de9f9c0a5b6b,442f2f50-9e87-49ea-be8d-1d2d6e6c9529,09f60a42-0889-4dd2-b2e0-b48a0a61a22e,1
98a8de3e-01be-4eee-b1fe-4f8fd7aacd9e,fe5c7c0a-3081-4718-b3ad-4ccb4625d25f,db7f7fa0-dfab-4105-abe3-f9f7362af8b7,1
7b1e440f-87d0-4d10-8212-9468eef7d7f0,8c236e80-6de5-4bb6-8d48-30d359643bac,014306c3-3af0-45d2-bf0a-fcd6c45655b1,1
11b8f3d8-7138-4317-bd5b-76082bcfbb80,9db12897-6120-4d28-880a-6977dc2809b4,d50f400e-c972-4af5-bfb5-b6c856a2c36f,1
b16743d3-bcd5-4fc5-b2fd-0e875088f806,8703ca4a-5cb0-4ae5-bca9-581e52740a06,8b098433-259f-472e-a5d7-5945cbf77268,1
a690d079-09cf-47d3-bc72-00e661435a3e,ff58177c-9d38-4b5f-978c-f569a686d7b8,da65c199-a82b-4939-aae0-aa32f641a204,1
5b3538d1-851d-4cc5-94f7-ebe4b00e0040,a97e3f82-b7c1-47e3-8631-f740339c61e0,09ba62e7-702a-42f5-b5f1-bf3f9b8a85e3,1
567226f3-30a5-4b11-98f6-4429ac51ec17,12eb2df7-273d-4e24-b2ff-f643caef7ddd,c04b8b3b-9157-4944-bc05-10fdee3037a9,1
87e6d9be-e526-43f2-b166-aad3cec6b243,adfdce4b-32af-4e1c-a0dd-1d743ec9edc1,706d386d-f6e4-4653-80af-6f8b63ccded4,1
539e5bdd-4577-4a21-ab2b-a5dc9e6f6ac1,a2b8f970-8888-4c5c-984e-72906933289d,7d561afc-14a5-4f34-abfd-f0cfc8bab0d9,1
e1938779-9691-4d60-9aaa-98ca7df85e54,f27433bd-57ec-4a92-855d-e057f14bcaea,261236ea-2a0a-438d-accf-b96f5fc8dfa9,1
484a5119-7f43-464d-bed3-29e29e04d64a,b8fd4fb2-402d-4aa5-a7e6-392a8e6e9ade,8f393d5a-5efe-411e-bddf-8b751bdd7d3c,1
cb1a5498-3ad2-4ad3-8ef7-02fa8224858f,7d1820ef-2558-4f9b-8178-b14735f360a0,10d84042-309b-490f-ae80-ffb19a8950ee,1
88aa8440-576b-4357-8dfe-4976fd1cc04f,30bebd4f-79de-46be-814a-61c4418f7b68,32685bcd-6bf7-4c35-b284-49028786486d,1
a6dab935-be03-42c1-a3ef-140549b03086,63cefd42-df80-4447-86e9-58292461599a,4f4ba5df-3c3c-4754-b0b4-025660ff96a7,1
2514df0f-9978-4090-898c-c7553b1e73e4,1a0f0178-8262-4564-b30e-f202bec1b711,e654fe10-74e7-41ea-aa05-d11c120274ac,1
14cfb8d8-ed96-401c-8fac-25f693d7d8bb,b784d500-c6ba-4f01-bb27-b2fefbcfa8fe,272f0263-c788-4320-b407-320898d9f414,1
d3f414f7-94a8-4724-9dfa-7b7ffc92f383,921045a9-290b-49b5-ab10-e782c7a4c350,0fcff2cc-c1de-42f9-a008-027f28bb8134,1
af3c997d-de34-4b38-9446-1087f9601b4a,fef2874c-7d58-4a5c-b55b-dc6e1899fc4c,6d875435-33f8-4cf9-9509-8dc75ec971eb,1
d33d6d90-a638-43be-a9d9-691ec35abef2,214ba1fa-657c-4636-937d-059c73c71292,c4eb1743-e0ac-4690-bda8-56cb9ab2d005,1
e5438a59-091a-4022-bac1-892bfee70021,63bf5b5d-80e4-4bac-b8fe-dd34d280bf99,a05b3670-bd3f-43e3-b4ec-9c046135d1b2,1
7e4d10e5-964e-4ef3-b303-b8df218ee13c,d7ea62d4-9f59-42f2-b0b3-2d5cb882bbcd,2d4b7275-3151-4e59-bb7c-bbda11af4a33,1
17c9f76f-f12c-4d55-88dc-f0df255c7545,721aeffd-ba9a-42a7-8945-7cc71e9c66e5,3586edac-fe49-4a9e-9089-b69c1fa9f0f8,1
fa7604d2-8699-4d8e-ba40-584ebe37dc2d,88d7ba5b-a49f-42d0-9934-899503efe366,e0aa4616-b99d-4535-aac7-f47704e37bd9,1
30dd2fba-0a1e-4233-be2b-5310048d07f9,86aacbeb-4fc1-46bc-9e7e-5daaef38da45,7e64cbb2-c421-4d5f-96a1-dbc3a1a1f17e,1
f3492654-1a0d-432e-9657-af54b6058b32,6b463358-b739-4ffd-be96-81343d5d069d,f00ada97-38d5-4eb8-a37c-58ca18015914,1
