br_id,br_open_date,br_close_date
8329869f-da83-4faa-8cae-c6dbaae0e2c6,2021-04-08,
9e3771be-3698-4189-ad6f-e2cd905d9a2c,2018-01-24,
ecc6a6c9-0c3d-42c0-a3e0-472f31fea542,2017-07-10,
37d08e24-002b-432e-99e5-3fabf2b22536,2015-02-24,
4c82e778-d5cc-4412-a2db-825ab097d4ea,2019-11-12,
6d4bd970-7e0b-4c3b-9216-5a4c43867617,2020-02-04,
16a0358a-4e3e-4116-8562-dec68f344207,2016-04-07,
c64ab246-5e77-4c11-946f-65ab89317ce7,2016-01-09,
6aaad884-a4dd-40dd-85b7-66677089accd,2011-12-23,
37ec627a-2669-4c39-a814-6e0ab5e1ace1,2018-11-23,
72a081b7-0d97-4ec5-a52e-4922845ef76b,2013-04-15,
d3c26705-58ae-47a0-98fc-d4b0b01ed7bd,2022-01-30,
051cb668-1a41-42e6-803d-9de0ab315c60,2011-01-03,
c16f73d5-6d45-45bb-8942-c48cda6793c0,2022-09-25,
0bf111ce-d655-47ed-b3f4-71aa9b256b73,2017-04-06,
86f5a890-c76c-4efa-b902-5d9ace4078d1,2013-06-03,
9e1cfb7a-a09b-4ebc-ac40-851d398bc7ad,2022-07-12,
8875d946-f1a0-4119-a501-a139812a8253,2018-04-17,
08267814-6d6b-449c-9d50-ad1933cf43bd,2018-08-01,
afbd942a-0257-4ca0-be2e-b14265a7f003,2021-03-19,
9806620a-47a5-4160-92b1-38213a5a1fbd,2021-04-02,
4d8add0c-820a-4bf9-8fda-a55ca5736c6c,2021-01-06,
2f88cd4e-faad-4fe7-a10e-5232cdf1b24e,2020-02-09,
cb8cc481-cdbc-4af4-bdf6-3ee1d60ec123,2011-08-13,
c4f452e2-50e2-44df-8929-3c9378b770c6,2014-11-18,
9d6f4a52-d587-4415-ab4a-df526c734b81,2022-07-05,
1b4d4dd2-e789-432c-8e37-d11861ab6b07,2022-01-30,
e66d7893-1d49-48b1-8669-ed901fecffb9,2022-06-07,
68148d67-a9c2-47ce-bc16-1916b95e71db,2012-04-26,
2ee688e7-2dc1-456b-ae27-e402edfcb89d,2016-08-21,
7533d139-6143-4cb3-9d0e-768ce2e498f7,2022-10-25,
099f78f5-2909-4418-8e89-2b9a29535cc1,2012-03-09,
eada48cb-4d7f-4460-9925-c9fd670777f4,2011-04-16,
4ba8f6ac-6f0f-4967-a3b1-00bfd81ede9a,2018-03-14,
88ba86ec-814c-4620-8419-ee37a9b72bbf,2018-07-27,
94f880c8-3e6a-4806-a937-ce432f677a01,2013-08-06,
8b5fed39-24a1-4b62-ac63-6066de7f1dc7,2012-12-23,
313d9141-0f38-43f3-9273-047ba860e536,2020-01-30,
48ff1f64-1255-4282-82a2-0957586171c5,2010-10-10,
97d55474-2c91-4632-940d-2f9aa052f8a0,2017-06-26,
4a3d3c31-bafd-4946-86ee-0f2fb2b6423f,2016-06-15,
47387fb2-73c6-4a7b-9221-4b5ae1e2c51c,2018-01-14,
164a7acf-c210-43d3-9014-8db64ff53d19,2020-06-15,
200beaad-d86c-4822-85b2-6737d3cd058a,2018-11-13,
3ba330b7-b0d4-4719-b47d-f9a6fb34c420,2014-11-08,
523f12e9-27b6-4e60-a2a9-8486d1f87533,2021-03-26,
246d096c-b498-44fb-8a26-0b71cb66fabd,2012-02-27,
a8381baa-c829-4ea0-ba6c-6fe5aec4bd62,2010-02-12,
88555d75-0c18-4b27-9e46-cd2e74a342cd,2021-10-31,
015bd946-b8e2-478a-98b9-52ba2a113ecf,2020-09-10,
feb1ce60-dc57-47b7-ae19-b9dd28d38631,2022-12-12,
b3826a62-e1b9-4531-8d0a-9af30d0137d7,2013-09-20,
37115310-51fb-40bc-a9d0-f4a97b53661e,2013-04-19,
5c55e99b-f114-423b-8cb9-86cb64e44160,2019-11-14,
76bdb246-74da-4780-90d4-406c41b18ba0,2020-12-25,
c1bc85c0-da9e-448b-b7bc-cb27688d3ca8,2020-08-04,
bc8b509a-2781-45e4-8bb3-f513f3e68225,2022-07-13,
245cb70a-3131-44ea-b65f-3d59ec4b7815,2022-05-23,
eee1e553-2f61-4be1-8769-32e7f8200139,2019-10-24,
41fcfc03-7e0c-4402-b334-dc41c849d5dc,2013-09-12,
78e9c2f8-efae-4b06-aca0-1657e35f0218,2012-08-02,
19b81a5a-deb8-4d3c-b77a-54626098d5fd,2017-03-10,
7a82b487-a8d2-4e7d-b90d-1e6c2cdde755,2020-09-03,
3dd81c48-7ea8-4559-a876-39a9020eed86,2021-07-08,
316cdf3d-dbfb-4fe9-b539-37a0bad644a6,2021-10-17,
1b9af99d-e45d-43ba-9e12-37c5998395f6,2012-04-30,
10e6c33d-cd21-4ba9-88e7-d4ff64a6b638,2018-01-04,
b567d0e2-09ce-45b6-81eb-68cedf1e175b,2012-09-22,
2766845b-72b5-4ffb-ae6e-5135ba5ac5bd,2010-12-16,
46eada20-1ffb-4e25-b7b9-5ceaa0bd7cc0,2018-02-25,
a35c51ca-7ca1-4551-86e9-3bc36761f666,2017-06-21,
40361ad7-01e3-4693-a042-6c59edd00702,2021-11-25,
43515252-4583-4ffc-8c73-c2f7805c8db3,2016-06-24,
e0ce21e4-7f02-4fda-9dec-9402888c55c8,2020-08-11,
9288d22a-85d0-4904-aedc-5a7bf62e6e93,2019-11-11,
587d6eb0-8298-456a-bc5a-53bf33325ea1,2021-06-06,
ab613901-f5c0-4888-a39d-fced7e9917c3,2022-09-16,
ad49f2c4-7888-49d6-8f63-d350a3bdaeb9,2012-07-12,
469927ee-49d4-42bc-9723-ed37e4f04b4f,2011-09-11,
58787e6d-e0b7-4fbc-8da1-957f096fed57,2018-12-07,
de7b7d71-e930-4601-8ea6-7a84b115701d,2017-02-14,
6e3a8e1e-b7fc-4896-8d9b-2ded1a471671,2014-08-26,
f2872570-5dce-4ed9-9dc7-431dd358bd22,2016-02-09,
f88dd2d9-d2a1-4a2d-a072-a7488121a149,2015-02-12,
8c0bebd1-e845-40f3-982f-1f2193e48e19,2017-04-08,
84b5242c-934e-43b4-a052-821d2c4342ad,2010-03-24,
1ae3be79-7f14-4d15-83bb-7f60c319306f,2010-04-03,
af240463-6b22-45f0-9b4e-8e9d6980e242,2018-08-23,
126639ff-e47e-4b62-9991-3ec997681d46,2018-05-07,
5ae63c58-863e-4921-b871-0f6689b5adc1,2014-01-07,
8ccac9bf-3351-446d-a01f-f2de6e2f1f11,2015-07-18,
83bf6ed8-0d66-4ff6-908c-ff379c236c29,2020-06-14,
22720a7e-a20e-46b1-9cb7-33d73bc4a876,2017-05-22,
6c33fc02-8e0c-4b5a-b145-08f35ce3c9fc,2012-03-02,
1b63aa34-018b-47d9-b279-9cebf5778dea,2011-04-21,
5d9f832c-26b4-4f38-a12b-6ce21481a25e,2010-08-19,
f63658d5-eac7-4d55-8c69-bc09e2bf45b1,2014-05-06,
5961866d-fcba-452f-9647-c3d07a2a8967,2014-11-10,
2968ec99-3575-42fd-bd26-677e4f075630,2018-06-18,
f5a83f86-4152-42b2-a3d1-592294b92a76,2021-07-28,
1ee4e843-11a4-4c0b-8191-db827edb4d34,2011-01-19,
d8bc333d-4a23-4981-b476-9295a4079744,2018-08-30,
a5781d6d-a492-4811-bdf6-e1b0676e8e41,2016-08-06,
3ad4add7-ecb2-4ce2-b76f-f2ccb98f0007,2012-01-31,
1c1a4fb9-abb4-4c27-acbd-71956ad2c71e,2020-10-27,
71e8c504-1afb-49ea-84b7-b50b6f77fb20,2012-07-31,
9b4e9c2a-e4a5-4128-ab84-972a3fe5bf04,2017-05-19,
3de467be-54aa-4b0a-93ff-9434d52a3619,2013-07-20,
9e8f51db-a3ce-485f-bd37-418d55b3b588,2015-11-18,
7d877f72-ed07-497e-bfc0-33d5bb6442a7,2014-06-28,
28f3ccd2-d572-4b21-b10e-3fe19538f693,2022-01-14,
62eca919-b2fe-4c75-a49f-19220f10a479,2011-09-01,
199aec9b-e4f1-407f-8890-e2175da2f460,2012-05-31,
27625cdb-796d-4e7f-b40a-7ecc612ec74b,2018-06-20,
5583bf4a-218a-437e-ac6c-70560811d3a9,2016-08-25,
683f1543-4634-4ebc-8ab2-472539e1e673,2018-03-21,
89e10103-6180-4f2d-87bf-c83157f29cd6,2015-06-18,
cac293e0-dd28-45c6-817a-60364e4f8da1,2011-11-20,
ee5371ac-6995-4d17-8fc0-65ca80d317e1,2021-02-20,
b4c1ecb3-0c2a-4bde-8e7b-95441e79f0d8,2021-07-15,
30d535c9-e25d-412e-aadd-cf99f8f18a76,2013-05-27,
869abe1b-fe4f-436f-a0ec-d449d73f916c,2019-06-10,
0603047a-be37-4e4e-8a2c-cec0c5decf3f,2011-03-17,
cd87c1d6-1c66-4da8-8e07-77a853ae7dff,2021-06-10,
b97046b4-b0fb-4a02-82aa-3b160098dc79,2017-07-15,
86e766a0-0c13-4117-a6b5-b6fee3201c8d,2014-10-19,
21117b99-c23b-4ae5-8ad2-357918f4b80a,2022-03-01,
53d44e62-337a-4742-9605-83cfc945f1a8,2022-09-04,
1be79cbc-ad85-47ea-a5b6-b2bc8746e848,2018-03-22,
53234412-afba-4638-8850-62547ec5e0ea,2022-06-13,
42c41839-f35c-4cbb-8b06-5e00a8633cee,2018-10-22,
f761a579-a66b-4d8c-8af3-0b07aabf6018,2019-01-10,
fc244d69-ba2b-4a5c-918d-79618ffaf689,2021-10-19,
9a0bc9cd-b5bb-4e0a-bb81-473c3294d988,2012-06-18,
8c4f2398-b1e3-4e4b-a13d-e695b5dd6b30,2011-10-15,
c25e6eb5-7754-4798-b84a-877bfd1ef287,2011-07-30,
f01ea92f-ada7-470e-88e5-8a0a24beaae3,2010-11-29,
88e36bab-8a9d-4d40-9a11-b50355f6f42e,2010-10-16,
407c6c72-41a1-441f-abc7-6678f7a6e3c7,2016-01-23,
3c4b24bf-076c-4d9e-affb-cd51d672b533,2012-11-21,
63892a33-dfa7-41a9-803d-f1006b670b87,2021-12-18,
d1767d81-3ad0-41c4-9fd3-2896a2bcf115,2013-08-17,
fe8eca99-08fc-4b50-b343-d44421d3c8e8,2020-06-24,
f67f28e9-f722-402e-bcb2-cf1338b2e625,2016-05-12,
58e15b28-06c1-41f4-a2dd-33ccdcc8ec6e,2015-02-26,
d16d29d3-5aa0-4c09-887a-19f00b886a7a,2018-05-22,
d2f46871-00e1-4a2a-beee-67bfbbd5cac7,2013-02-27,
c037e880-62b1-476e-aef2-aef6a9923d08,2019-03-25,
4751b223-e232-47e7-9944-f94afe8dacb4,2010-04-07,
eecbfe79-3494-44dd-9442-5400f0590131,2010-10-04,
f6e908dd-9b1a-49fa-baf7-8538bddb3da2,2017-10-18,
a0d533ae-edf4-4c76-96ae-a746df6be2e3,2010-11-28,
be2f094a-2c6c-44e4-9432-15cdb8351775,2016-03-02,
46b6bee6-7c1b-4191-a01f-29a2806d9205,2021-06-30,
72fce256-a3ec-4056-9c02-de66c6ffb314,2018-05-10,
a5f9b9da-6622-442a-9284-0dc7bc901dad,2020-02-14,
e2a17e05-f3f2-401c-9f60-97355ef7ff41,2016-08-04,
bb9766d0-2fac-495f-8816-91f1729df1d9,2018-10-08,
36d4705a-d710-434c-934f-b34739a38f28,2015-09-18,
44c1d752-cd01-4366-8a1c-dbb2e77fa291,2010-11-03,
bad5debd-3830-4805-a6dd-131fea68129c,2012-06-02,
79a287c3-72ba-4a80-a489-300be64360b4,2021-09-29,
537dc4e8-d841-4383-88a2-283a7e751797,2019-10-30,
62e780c5-5b99-46b2-90b7-b0711ce655c7,2019-12-21,
4c5ede54-25d9-4044-b975-2c61f39ca137,2021-11-23,
78cdfbc5-3a38-4f6e-8bee-896d9b04a94a,2015-12-03,
58f9e393-1c87-4d85-a3fe-dda69d12654d,2018-08-14,
ab95c957-c524-4126-a69b-7f7af391fceb,2010-06-04,
44e4b370-0ae4-4d27-ac15-de9f9c0a5b6b,2019-12-10,
7b1e440f-87d0-4d10-8212-9468eef7d7f0,2013-10-28,
11b8f3d8-7138-4317-bd5b-76082bcfbb80,2012-03-01,
b16743d3-bcd5-4fc5-b2fd-0e875088f806,2020-02-27,
a690d079-09cf-47d3-bc72-00e661435a3e,2015-02-11,
5b3538d1-851d-4cc5-94f7-ebe4b00e0040,2014-08-16,
87e6d9be-e526-43f2-b166-aad3cec6b243,2020-04-22,
e1938779-9691-4d60-9aaa-98ca7df85e54,2010-12-28,
484a5119-7f43-464d-bed3-29e29e04d64a,2011-04-02,
a6dab935-be03-42c1-a3ef-140549b03086,2019-10-02,
2514df0f-9978-4090-898c-c7553b1e73e4,2018-07-08,
14cfb8d8-ed96-401c-8fac-25f693d7d8bb,2019-08-31,
d33d6d90-a638-43be-a9d9-691ec35abef2,2022-06-14,
7e4d10e5-964e-4ef3-b303-b8df218ee13c,2010-04-19,
fa7604d2-8699-4d8e-ba40-584ebe37dc2d,2011-07-31,
b4862c86-d563-4b63-b92e-2b12f7d102a5,2015-08-04,
cf488e88-3b5a-480e-8742-b0c1f6fb517a,2011-01-06,
6f96f8b4-3235-46ac-9a01-9362d54338f0,2015-05-03,
3fd9aae3-72fb-4266-a613-fe2eb6f3c494,2014-02-04,
ab24f0f4-598b-4f87-a69e-a3e5a9ec8ebc,2018-01-16,
8e32e086-e5e1-4d67-90db-7d7031ad9782,2015-09-10,
73643313-440f-4445-9e2b-e0b65153424d,2016-09-21,
d5bfb172-f63a-4485-a9c8-2108f32c5d32,2019-06-09,
a891c931-2f32-4ff7-b8a0-b19b6925137f,2013-11-06,
4036b255-9c3b-45b2-89a9-1377ff0232f4,2012-08-30,
8495ec8a-d249-443f-a218-152a637c78bf,2017-07-11,
858c5496-d296-49c9-9d96-c69548a3b168,2014-02-21,
5d3bed11-1ffa-4bb3-8ce7-1d8d46a1f977,2018-01-02,
3e459360-1144-4f95-aace-3e87893f2bf8,2012-03-19,
75bec4b7-3681-440f-aec8-058f9cb8cf12,2022-11-08,
9a92b53c-490c-4bd5-bc4c-b4cd8aee2a76,2010-11-24,
f51d8e9f-b0c0-4ba2-ae9e-71744ac43973,2019-02-14,
4d773e9e-5bf3-442d-ab62-ba4ead9db66a,2019-10-19,
de94be5c-da6e-4f84-8923-9bb06d891eb6,2022-10-11,
a719b1df-3d0c-4ee4-9fa4-65edea66661e,2017-10-16,
2ad7aed0-5224-45b0-9b5e-084700f7d8ab,2015-04-11,
270805dc-3765-469e-90e5-364a39ed9394,2016-08-24,
1490a119-87ae-4a43-9dd9-236bbb39cc9d,2010-06-14,
03a76710-7f17-4dc7-adac-39c97a5c0583,2014-02-18,
1328a02e-f962-4129-8fa4-e72a32132795,2022-11-24,
eb3ea616-9d09-4e30-a083-7df8e80a12bc,2021-03-16,
6d6ebe4f-5ca4-4d8a-b778-5680adbd34ef,2017-09-11,
de41d5fe-5967-4991-9aa9-5f8a43d782ae,2013-04-15,
48689978-f578-4b81-a9b8-bff35bfc44a1,2018-12-26,
41aaac7e-094a-4236-9f1e-fd5af9793a75,2011-09-11,
3faec10d-6e14-48fb-aae7-5451564ade7e,2014-08-14,
d02588db-eda7-4557-8a11-2140e1551aec,2014-05-26,
2eab3232-7d98-4d05-9481-dc909790391e,2022-12-16,
362fa2ff-e452-49bc-ae19-62d630fb7296,2020-05-31,
eae17e94-e6fd-40c1-b44d-0e126a70a61c,2021-10-20,
2b84d0ae-3a0e-4894-b0d4-c2a73a97b47b,2021-08-10,
13df3415-b04a-410d-945a-7ae6cab442e8,2011-09-11,
a28ca599-75ae-428e-8a20-b6aad0821b74,2010-12-20,
b8c13ca7-57d7-4049-9cd3-7d9358374663,2010-10-08,
d258ae3d-dff1-49a9-b64a-bd76a19ab4b1,2019-04-01,
b67b4bb6-e507-40f3-8e54-18e764e6c03f,2019-09-21,
8e7754de-69ff-465d-b324-4c27ff4e5f00,2015-05-14,
31172fc0-f1ef-436a-aa7c-e6b6c614450b,2020-08-03,
b44da2a7-6310-4971-b9d7-6936d943e312,2010-06-17,
f6a605d4-28a9-4ba8-b81c-4d9af5b9741f,2015-12-07,
d168c2fe-404d-43a0-b870-4992ea3c4c76,2021-09-09,
a70b61e2-8ae1-4e48-b341-db5d461e22ec,2018-03-26,
070861b6-dc67-437a-933f-4826d7857605,2010-07-06,
1ee0f429-680a-4d99-8acb-ae1637573bc9,2021-01-29,
dcf64e41-ea54-417b-a05d-555f8306a893,2018-01-19,
ba645085-2d46-4f73-9a10-74bed74bb8b8,2013-07-21,
d11f3cba-b998-4871-b0cf-d7358cc90959,2013-05-01,
71c4f324-95ed-45cd-a65c-3eaeb5414fcc,2022-09-02,
2ab4f312-62a1-47f9-b5a5-9e665a6a26d8,2018-03-19,
e5693ab8-15ee-4563-9ba3-b32bf1c29dfb,2013-04-20,
29336a97-6726-41f0-8000-8a3efce99729,2010-08-16,
56797df2-b4bf-4897-a656-9388049c2a6e,2017-02-26,
71e3dd09-a0f3-4686-82cb-63480fb73589,2022-11-23,
2817b579-fdc4-430b-91bf-11acdb59272d,2015-11-07,
0c684cb2-82a8-4c6c-8277-a4cb81767d35,2016-03-22,
8ec813bf-0b65-451d-8ed4-eaed55645c7a,2018-04-07,
c0c7441e-ceb4-4da0-9c3b-37f296277e1b,2016-01-25,
0faa4ab8-6b96-45bf-9a2d-680f6baf281d,2018-11-19,
19ec7fc5-d1bd-4978-9b2c-c1eff59d4c34,2010-10-24,
5513a13e-399e-445f-8a23-5bfffeb2eede,2015-04-12,
7705db01-09a8-4563-83af-5f8ec164af41,2016-03-06,
7b016d3c-eb0a-43b9-bb1c-725a5e424f93,2013-12-28,
de406dd6-454e-4b0a-8735-d86c2efef677,2019-09-17,
31a2ce2d-b5be-4f21-a4d4-81ce0f767f81,2018-07-25,
0d682532-cea9-494e-881c-9ac396878e3a,2016-04-27,
fd9f8414-47c3-4e1d-af8b-ec3f45467c16,2014-05-09,
f9e1456e-8a76-450f-a6be-6e300d1cc5eb,2010-04-06,
92b032ca-7083-4d7e-98b2-535be0a3bb25,2014-10-06,
7d1bee74-a6e5-484a-b871-a4833b52e304,2014-03-23,
e12f4e51-df94-46c5-a4ee-534104c2d907,2017-04-21,
55b7c97f-afca-4c94-bd01-2dfa1c6811b3,2012-04-10,
ebf6382b-cea7-4525-91fe-be4e1132d8bb,2014-05-25,
7bce4b6a-489f-41bd-ab72-7d2930068f5f,2022-09-20,
41fc0a4d-f295-419b-b1a2-a1a25b9d5335,2017-07-10,
c8683e0c-6dda-4918-ab34-ba623de056a7,2022-10-03,
b41ee0e6-bf29-488c-bc12-5279068cdfcb,2010-08-10,
e0552346-0c89-4fa0-87d3-6d2bf663d536,2020-10-26,
67e05cfc-7945-4aa3-b791-03b73aa4a5b8,2011-06-15,
c8123cd9-eb1f-4b8f-8726-9bccc56be8d7,2021-04-19,
7cc6b8d5-4b79-4827-9465-0d5f6b9ca83c,2013-10-13,
53e6e384-65cb-407d-a55a-5618b9086c27,2021-04-10,
493a59ea-b845-45f1-8532-eeb762d58d92,2012-01-24,
0e76d2ef-2641-4d29-a8d3-a1ece875d1b0,2021-10-19,
558108a7-93d2-4049-b07b-713fe809bed3,2013-04-03,
7f0b48f8-f078-4c19-b382-abc3c6e4f981,2011-02-13,
f42ef1cd-dcd2-4e5b-bba0-1fb79dcda8aa,2016-10-21,
c2b2f6fa-adde-4805-ab7c-edf8cb26bf12,2021-06-03,
20d4794f-5187-4462-8eab-5d358bd1d5e8,2011-01-01,
eac0a173-e38a-4b83-8666-1b87b9423ee6,2014-05-03,
8d40f900-a1f6-4ad4-a90d-ba5c6f3ff627,2011-05-14,
e55c218a-7b4d-43f5-b2e4-3cd4b5fd8694,2018-11-16,
98c356a6-9af0-44a2-a2cf-336093005440,2013-10-01,
1c813f51-8061-45df-ab9c-8ac4c267983a,2013-06-05,
9ef505ff-8a7e-4d64-84a0-81ae3ce20f41,2017-06-20,
57fcaaf9-393b-402e-a2d6-7ab5c13e1e91,2016-02-29,
bc631943-24a4-4544-b502-36b123aca3a2,2010-05-12,
e623c198-4a3c-4567-817c-cf704f628b94,2010-04-01,
0081f4f3-7d70-4853-bfa5-c4aea886bf2a,2020-08-30,
d3177913-ee4c-4cd6-8bf4-a4a38d9f6168,2018-10-03,
bb6a7e99-98b7-4a92-a3ae-31cacd6048a7,2011-04-17,
f2828b13-0bbc-4c67-b4b4-7b84979bd8ec,2013-06-19,
384b21cc-e27e-4638-9fc7-2b4c216a93a6,2022-08-03,
ca505f85-864a-4905-adda-88fb94c58a2f,2017-09-09,
1d865221-8082-4682-81ba-37f923ebf467,2022-04-10,
b347973b-15d6-4385-b5aa-e3ecdb2cf965,2013-01-16,
8fbb3913-1d8d-4d35-868d-649280bb43b7,2011-08-21,
803fee96-888e-4cca-9514-2868c31c9e1f,2012-06-26,
678cd3ac-4f76-45cf-b9f4-26d8b99a6174,2018-10-22,
e4a5b923-9ff6-49b0-a5b8-9edb6dfec003,2013-09-16,
9b237721-49f5-4059-b245-b072ee3746fc,2017-05-28,
d737c9c5-14c8-4e12-bdec-708c6fdb3336,2019-12-30,
cf5bdd60-dca8-4c86-a2ba-d662a43e97fd,2020-10-13,
aa2feeeb-ae7e-4a6e-8265-1064b32a022f,2012-12-08,
d5267430-6543-4459-a311-c10e0107cd79,2011-04-19,
efcffb31-54ab-4bbf-abd0-0db84ecee28f,2012-07-27,
c3198bb1-0c01-4085-9737-61da76a2ca41,2013-08-03,
cc05b3df-5420-4084-b258-8a4ddcb15d8e,2016-05-29,
ccd229fe-258a-4687-a690-a453cbca8d92,2019-08-22,
be2c27ac-a7d6-4ba1-b592-3f8ed03d2414,2021-02-08,
6a449464-e4bb-4f41-8ce3-11557a12f939,2012-12-22,
b2e81149-48f9-448e-8446-2e75e0c04df4,2022-10-08,
c25c6a97-c82b-4334-975c-d8b1b2c60d58,2019-08-31,
e9bdcd2a-8793-4be2-88b3-369cf04ba420,2010-09-17,
7afa46c8-f7c3-4595-a194-bf7161631a68,2014-07-15,
8217dc5e-2a92-4b64-851e-c4b811eaf613,2018-02-03,
44308f7e-2622-49da-a056-df4e5d2423f7,2021-09-19,
69a018f4-3a73-4784-b4e1-5221fffc935a,2018-07-17,
3230c9c7-82ac-42db-840c-59cafdb39e3c,2013-12-03,
fea1fb3f-99fe-4c7d-85a5-1ad0a01b7b32,2016-10-23,
036f5572-ee1b-4385-a504-ce20dace3f61,2010-08-17,
454253a6-9253-4bf1-b66c-87b16e1516dc,2013-09-30,
1755103c-543b-4cdf-aa9f-b43542d1874c,2014-06-13,
e8afea41-bd09-4508-8543-61a7498b3d14,2020-11-23,
5a7b9d6e-b2bb-4125-a471-912d4aea489e,2012-01-10,
6f3206a0-2fd1-4506-b416-254dddba9548,2018-09-10,
dc1eccd2-9d28-4253-ba4b-1987674fec0f,2017-04-01,
7b26ad09-d3b0-48be-853d-d74e981da538,2015-09-02,
c6e98828-611e-4434-a7c3-cb923b7110f6,2022-07-08,
38e09d39-5487-42cb-8e8a-7a8004c500fb,2015-07-28,
64c35ecd-882d-44d6-b051-eb2364d4eb30,2021-12-29,
7fc1bf33-cbae-447a-aa71-60a402b76fca,2013-03-31,
4a50b5c4-3746-4fbd-987e-ccc31df0050d,2021-07-19,
71394f3c-4409-4245-8ae0-cafb850fd496,2013-02-09,
61c876e2-6c35-47eb-9e03-a478994f165d,2019-05-14,
8a52739d-2d72-4978-9ae6-71204df4652b,2017-01-02,
bac23744-dc55-4a29-af24-68718f0545e0,2010-01-02,
7e59f1e6-63e0-41c1-9b63-cb9cc8379c84,2022-12-08,
5eb2c27b-ce8a-4afa-96af-f3197a3816c8,2022-06-23,
d87384dd-9604-4fa8-a637-d0e05b1a9b62,2018-03-19,
0679e920-d762-4fd1-92ff-4053e8ae8708,2020-01-06,
ccb9b530-a0c2-41af-a876-99d95563e265,2012-08-29,
2763b6b8-feb4-453e-a8ba-0559e70c24cb,2021-05-12,
b6d43c16-3433-4504-8c3f-47f7870f3cd6,2020-03-31,
7a7d7915-115b-4f9b-ab07-331e2ea8af49,2021-07-06,
a41028e8-a99a-4bf2-9c3e-9a5205f8f457,2014-08-26,
03d4c6b8-0482-48f1-9fcf-457e8f40ffae,2017-11-27,
f80b4f0f-97b0-4bbb-ba27-f3463d814328,2018-12-30,
e7eeaeec-250d-433c-8a19-45cde9e0176c,2019-10-20,
715e696d-db19-4115-b77f-e45999d9ffdd,2022-09-15,
2b7b368f-7340-4d7e-acd2-1e3d28dbd50f,2016-06-14,
2aa89501-f892-4737-afa0-e0089ef5672f,2022-08-29,
26b02d49-1828-4b5f-89af-d88bbd07e07c,2015-04-16,
2976b465-6186-474e-9edf-d2798e626b11,2019-05-08,
a48ea7a3-0e2a-4253-b393-03ad9b5b2b90,2012-10-05,
05cbdac5-3a7f-4f66-ab80-6fb416d56a06,2015-09-10,
72ad22b7-bc87-4fb4-bfd2-78cd8fc2c1f5,2021-06-27,
08449538-7a7a-4162-bdb8-46b90de7e72f,2017-06-07,
fa1ceeee-d71c-4566-ac38-d2427b56381a,2013-08-31,
3238095f-ba71-4a7f-a36a-939ffa4d5a0a,2020-02-07,
117b550c-1608-43f2-bc82-b3fbbb11f9c5,2012-01-12,
5a1890fb-7cf7-49a2-9c0c-3cffa4d6c438,2012-01-04,
558e3218-0463-451a-b78d-dc0c5963f66b,2014-12-12,
96cc1e01-e133-4386-88d7-0bfb059a6f3b,2016-07-06,
e55d0337-dfa4-4482-ac33-50c2479cc6ba,2018-12-10,
7664cba5-357b-4d7f-af63-896a2f227715,2014-10-20,
354e3200-41ab-4dd8-90e9-d32a00158ffe,2012-10-21,
356ffde6-1fb9-4654-88c6-a80d58ead9ec,2014-01-22,
bb2ecc5c-7669-445e-9b60-25d156a29688,2014-11-15,
b71fc551-60eb-42a9-a81a-3a2e2005320b,2015-10-18,
33af1de3-dc2d-4f70-9148-344125a70cdd,2018-02-13,
2aa66a6d-03a3-4416-8c1d-cb0261c2522a,2017-07-23,
c223a3b5-b9cc-4c84-bb72-8f8f87e82a5d,2016-09-20,
2289661a-4ab6-4cd0-a975-53b30b10624d,2020-04-12,
3deef9b6-cffa-47ad-9d5e-ce08f1a0c0e5,2015-04-30,
61a3df17-9a8a-422f-a634-b3a49f2a29a5,2017-03-14,
8f35f275-5abf-4cef-bb54-9e7220b8ddae,2011-06-13,
e84e111e-33b6-4811-9bb7-583da0a905fd,2021-08-03,
49a390bd-8e54-44ae-9abd-ede24eff0485,2014-01-11,
ec6b81c4-e6b7-4d01-a906-051123958c11,2015-07-29,
3efece4b-ac27-4b05-84a7-4d9dff30ad4a,2014-09-16,
292bcdae-c40a-4f60-99a4-12e271db15e2,2012-11-07,
28bfdbad-c1b3-460c-875b-5aa830af08aa,2011-07-14,
9187f2e3-c946-49a5-af8c-ab7bd01becd9,2018-10-30,
44d48760-c7b5-48e0-a1f3-c0e19df28a90,2014-12-06,
322aef6d-cf4d-4fc6-ad72-790afd4d229c,2018-12-15,
093e3d80-e565-4ee2-8513-fc4fb390be5c,2014-12-17,
63a42f24-4973-4c19-9d4f-c1834f4322e6,2018-06-09,
561951e5-9f1c-4db7-a06e-8657ad671539,2021-09-02,
ca49f26b-7ea8-4895-8211-e8147610774c,2020-06-25,
1704cbdb-bdf8-4514-b42b-ab36e3674aaf,2015-10-19,
2eac5386-228b-4370-88b4-e9a058614042,2017-04-17,
bb8a12ff-00a3-4920-ac91-5f29790fa274,2010-11-15,
0499afe2-df91-4832-ab5e-8937c9e3cd76,2020-11-13,
05bfb4f8-054d-47d9-803d-7463cb9862b8,2010-09-12,
e8c08a8b-e8c5-4ef9-9665-888538c3b21f,2013-08-29,
7aa81323-bd83-49ec-8a90-12fbcbf22b93,2010-12-01,
a1583c92-ac1b-4d64-94ef-906d40fc0882,2022-01-11,
5b3d1ded-6141-403e-81ab-4f4c376c235a,2012-11-10,
